"","DateTime","Date","Time","CIB-Salinity","CIE-Salinity","FBB-Salinity","FBE-Salinity","PGE-Salinity","SKB-Salinity","SKE-Salinity","WBB-Salinity","CI-Tide","FB-Tide","PG-Tide","SK-Tide","WB-Tide"
"2845","2016-07-08 7:20:00",2016-07-08,"7:20:00",25.2,18,NA,30.7,21,15,30.1,27.7,10.553401,6.256821,8.286032,9.510829,6.591955
"2846","2016-07-08 7:30:00",2016-07-08,"7:30:00",25.2,18.1,NA,30.6,20.8,15,30.1,27.5,10.799988,6.248921,8.313519,9.571681,6.179841
"2847","2016-07-08 7:40:00",2016-07-08,"7:40:00",25.2,18.1,NA,30.5,20.9,15,30.2,27.4,11.020498,6.225648,8.319235,9.606105,5.763324
"2848","2016-07-08 7:50:00",2016-07-08,"7:50:00",25.3,18.3,NA,30.5,20.8,15,30.2,27.3,11.212111,6.186192,8.302285,9.61336,5.344579
"2849","2016-07-08 8:00:00",2016-07-08,"8:00:00",25.2,18.2,NA,30.1,20.8,15,30.2,27.1,11.37188,6.129877,8.262273,9.594272,4.925424
"2850","2016-07-08 8:10:00",2016-07-08,"8:10:00",25.2,18.1,NA,30.5,20.8,14.9,30.2,27,11.497381,6.05617,8.199193,9.549293,4.507341
"2851","2016-07-08 8:20:00",2016-07-08,"8:20:00",24.9,18,NA,30.8,20.9,15,30.1,27.1,11.586003,5.964706,8.113249,9.478257,4.091548
"2852","2016-07-08 8:30:00",2016-07-08,"8:30:00",25,18,NA,30.7,20.8,14.9,30.2,27.1,11.63621,5.855292,8.004826,9.381624,3.679108
"2853","2016-07-08 8:40:00",2016-07-08,"8:40:00",25,18,NA,30.7,20.7,14.9,30.2,27.1,11.646949,5.727925,7.87447,9.259486,3.271065
"2854","2016-07-08 8:50:00",2016-07-08,"8:50:00",24.9,18,NA,30.7,20.8,14.9,30.2,27.1,11.623651,5.582796,7.723131,9.112853,2.868599
"2855","2016-07-08 9:00:00",2016-07-08,"9:00:00",24.8,18,NA,30.5,20.7,14.9,30.2,26.9,11.568633,5.420298,7.551081,8.941971,2.473182
"2856","2016-07-08 9:10:00",2016-07-08,"9:10:00",24.9,18.1,NA,30.8,20.6,14.9,30.1,26.7,11.481885,5.241027,7.359421,8.74828,2.086712
"2857","2016-07-08 9:20:00",2016-07-08,"9:20:00",24.8,18,NA,30.8,20.8,14.8,30.1,26.3,11.36368,5.045783,7.149076,8.532073,1.711621
"2858","2016-07-08 9:30:00",2016-07-08,"9:30:00",24.7,18,NA,30.8,20.8,14.8,30.1,25.9,11.214543,4.835561,6.921014,8.295107,1.350935
"2859","2016-07-08 9:40:00",2016-07-08,"9:40:00",25,17.9,NA,30.7,20.6,14.7,30,25.7,11.035215,4.611549,6.676243,8.0381,1.008267
"2860","2016-07-08 9:50:00",2016-07-08,"9:50:00",25,18,NA,30.5,20.7,14.7,30,NA,10.82662,4.375112,6.415799,7.761677,0.687766
"2861","2016-07-09 0:10:00",2016-07-09,"0:10:00",23.4,18.5,NA,30.4,21.2,15.5,30.7,27,13.003075,6.415111,8.025394,9.571953,3.067501
"2862","2016-07-09 0:20:00",2016-07-09,"0:20:00",23.3,18.5,NA,30.5,21.5,15.5,30.6,27.1,12.669033,6.224338,7.760034,9.269533,3.263585
"2863","2016-07-09 0:30:00",2016-07-09,"0:30:00",23.6,18.4,NA,30.6,21.7,15.5,30.6,27.1,12.315405,6.035202,7.49216,8.960848,3.489697
"2864","2016-07-09 0:40:00",2016-07-09,"0:40:00",23.6,18.4,NA,30.5,21,15.5,30.6,27,11.942857,5.84916,7.223019,8.648167,3.740724
"2865","2016-07-09 0:50:00",2016-07-09,"0:50:00",23.8,18.2,NA,30.4,21.1,15.5,30.6,27.1,11.554769,5.667575,6.955306,8.333906,4.011345
"2866","2016-07-09 1:00:00",2016-07-09,"1:00:00",23.4,18.3,NA,30.5,21.1,15.4,30.6,27.1,11.152224,5.491707,6.691761,8.020594,4.296293
"2867","2016-07-09 1:10:00",2016-07-09,"1:10:00",23.5,18.3,NA,30.6,21.1,15.4,30.6,27.2,10.738541,5.322703,6.433801,7.710833,4.590603
"2868","2016-07-09 1:20:00",2016-07-09,"1:20:00",23.5,18.4,NA,30.5,21.1,15.4,30.5,27.2,10.31738,5.161594,6.184147,7.40776,4.889811
"2869","2016-07-09 1:30:00",2016-07-09,"1:30:00",23.5,18.2,NA,30.4,21,15.4,30.5,27.1,9.890487,5.00929,5.94538,7.112936,5.190107
"2870","2016-07-09 1:40:00",2016-07-09,"1:40:00",23.8,18.2,NA,30.4,20.8,15.4,30.5,27.1,9.462671,4.866578,5.718754,6.829409,5.488416
"2871","2016-07-09 1:50:00",2016-07-09,"1:50:00",23.5,18.2,NA,30.4,20.9,15.4,30.5,27,9.036004,4.734122,5.506572,6.559573,5.782425
"2872","2016-07-09 10:00:00",2016-07-09,"10:00:00",24.1,18,NA,30.4,19.7,15.5,30.4,26.5,10.709038,4.885393,6.996483,8.276528,2.313688
"2873","2016-07-09 10:10:00",2016-07-09,"10:10:00",24.1,18,NA,30.4,19.6,15.5,30.4,26.2,10.62157,4.732671,6.826565,8.102076,2.000779
"2874","2016-07-09 10:20:00",2016-07-09,"10:20:00",24,18,NA,30.3,19.7,15.5,30.4,25.8,10.506116,4.568145,6.641194,7.909316,1.700486
"2875","2016-07-09 10:30:00",2016-07-09,"10:30:00",24,18,NA,30.3,19.8,15.5,30.4,NA,10.363055,4.392863,6.441594,7.699278,1.415963
"2876","2016-07-09 10:40:00",2016-07-09,"10:40:00",24,18,NA,30.5,19.8,15.5,30.4,NA,10.193816,4.208,6.229104,7.473022,1.150927
"2877","2016-07-09 10:50:00",2016-07-09,"10:50:00",24.2,18,NA,30.5,19.8,15.5,30.3,NA,9.99891,4.014851,6.003995,7.231625,0.90954
"2878","2016-07-09 11:00:00",2016-07-09,"11:00:00",23.9,18,NA,30.5,19.8,15.5,30.3,NA,9.780184,3.814808,5.767628,6.976185,0.696242
"2879","2016-07-09 11:10:00",2016-07-09,"11:10:00",24.1,18,NA,30.4,19.7,15.5,30.4,NA,9.538158,3.609351,5.521058,6.707827,0.515522
"2880","2016-07-09 11:20:00",2016-07-09,"11:20:00",23.9,18,NA,30.3,19.8,15.5,30.3,NA,9.274959,3.400028,5.265831,6.427715,0.371679
"2881","2016-07-09 11:30:00",2016-07-09,"11:30:00",24,18,NA,30.3,19.8,15.5,30.3,NA,8.991038,3.188437,5.002271,6.137073,0.268556
"2882","2016-07-09 11:40:00",2016-07-09,"11:40:00",24,18,NA,30.3,19.7,15.5,30.3,NA,8.688192,2.976206,4.732081,5.837202,0.2093
"2883","2016-07-09 11:50:00",2016-07-09,"11:50:00",23.8,17.9,NA,30.2,19.7,15.5,30.3,NA,8.368374,2.764979,4.457126,5.529503,0.196139
"2884","2016-07-09 12:00:00",2016-07-09,"12:00:00",24.1,18,NA,30.3,19.7,15.5,30.2,NA,8.031928,2.55639,4.178004,5.2155,0.230222
"2885","2016-07-09 12:10:00",2016-07-09,"12:10:00",24,17.9,NA,30.2,19.6,15.5,30.2,NA,7.681473,2.352054,3.896849,4.89686,0.31152
"2886","2016-07-09 12:20:00",2016-07-09,"12:20:00",24.2,17.9,NA,30.2,19.5,15.4,30.3,NA,7.31738,2.15354,3.615957,4.575403,0.438795
"2887","2016-07-09 12:30:00",2016-07-09,"12:30:00",24,18,NA,30.2,19.6,15.3,30.2,NA,6.942541,1.962363,3.336352,4.253116,0.609652
"2888","2016-07-09 12:40:00",2016-07-09,"12:40:00",24,18,NA,30.2,19.3,15.3,30.2,26.4,6.55748,1.779966,3.060622,3.932152,0.820664
"2889","2016-07-09 12:50:00",2016-07-09,"12:50:00",24,17.7,NA,30,19.4,15.3,30.2,27,6.164781,1.607707,2.791452,3.614821,1.067553
"2890","2016-07-09 13:00:00",2016-07-09,"13:00:00",24,17.8,NA,30.1,19.5,15.3,30.2,27.4,5.767264,1.446848,2.530265,3.3041,1.345423
"2891","2016-07-09 13:10:00",2016-07-09,"13:10:00",24.1,18,NA,30.1,19.3,15.3,30.2,27.7,5.365921,1.298544,2.279919,3.001494,1.649024
"2892","2016-07-09 13:20:00",2016-07-09,"13:20:00",24,17.8,NA,30,19.4,15.3,30.2,27.9,4.964657,1.16384,2.043222,2.710191,1.973016
"2893","2016-07-09 13:30:00",2016-07-09,"13:30:00",24,17.7,NA,30,19.5,15.3,30.1,28,4.564873,1.043659,1.821775,2.432887,2.312231
"2894","2016-07-09 13:40:00",2016-07-09,"13:40:00",24,17.8,NA,30,19.5,15.3,30.1,28,4.170878,0.938806,1.618321,2.172273,2.661894
"2895","2016-07-09 13:50:00",2016-07-09,"13:50:00",23.8,17.7,NA,29.9,19.5,15.3,30.1,27.8,3.784474,0.849958,1.435365,1.930983,3.017798
"2896","2016-07-09 14:00:00",2016-07-09,"14:00:00",23.8,17.7,NA,30,19.6,15.3,30.1,27.9,3.409619,0.777672,1.274338,1.711543,3.376428
"2897","2016-07-09 14:10:00",2016-07-09,"14:10:00",24,17.8,NA,29.9,19.8,15.3,30,27.8,3.050289,0.722382,1.137403,1.516318,3.735012
"2898","2016-07-09 14:20:00",2016-07-09,"14:20:00",23.9,17.6,NA,30,19.7,15.2,29.9,27.9,2.708685,0.684404,1.026314,1.347459,4.091514
"2899","2016-07-09 14:30:00",2016-07-09,"14:30:00",23.9,17.5,NA,30,20.2,15.2,29.7,27.9,2.389353,0.66394,0.942,1.206862,4.444574
"2900","2016-07-09 14:40:00",2016-07-09,"14:40:00",23.5,17.6,NA,30,20.1,15.1,29.9,27.9,2.094525,0.661083,0.88567,1.096126,4.793393
"2901","2016-07-09 14:50:00",2016-07-09,"14:50:00",24.2,17.6,NA,29.8,20.3,15.1,29.8,27.9,1.828348,0.675825,0.858023,1.01652,5.137593
"2902","2016-07-09 15:00:00",2016-07-09,"15:00:00",23.9,17.4,NA,29.8,20.3,15.1,30.2,27.9,1.592855,0.70806,0.85951,0.968969,5.477058
"2903","2016-07-09 15:10:00",2016-07-09,"15:10:00",23.8,17.4,NA,29.7,20.6,15,30.2,27.9,1.391489,0.757597,0.891076,0.95404,5.811771
"2904","2016-07-09 15:20:00",2016-07-09,"15:20:00",23.7,17.4,NA,29.7,21,14.9,30.3,27.9,1.225873,0.824161,0.952636,0.973619,6.141674
"2905","2016-07-09 15:30:00",2016-07-09,"15:30:00",23.5,17.3,NA,29.6,21.7,14.9,30.2,28.1,1.098298,0.907403,1.043543,1.028964,6.466538
"2906","2016-07-09 15:40:00",2016-07-09,"15:40:00",23.8,17.3,NA,29.7,21.7,14.7,30.2,28,1.010374,1.006907,1.1629,1.119507,6.785884
"2907","2016-07-09 15:50:00",2016-07-09,"15:50:00",23.5,17.1,NA,29.7,21.7,14.6,30.2,28,0.962844,1.122192,1.309304,1.244324,7.098925
"2908","2016-07-09 16:00:00",2016-07-09,"16:00:00",23.5,17.3,NA,29.7,21.9,14.5,30.2,28.1,0.956583,1.252724,1.4819,1.402175,7.40456
"2909","2016-07-09 16:10:00",2016-07-09,"16:10:00",23.7,17.5,NA,29.7,21.8,14.4,30,28.2,0.993374,1.397913,1.678972,1.591552,7.701389
"2910","2016-07-09 16:20:00",2016-07-09,"16:20:00",23.5,17.6,NA,29.7,21.5,14.4,30,28.2,1.073419,1.557121,1.898524,1.810736,7.987766
"2911","2016-07-09 16:30:00",2016-07-09,"16:30:00",23.7,17.8,NA,29.7,20.8,14.4,30,28.3,1.19567,1.729664,2.139594,2.058269,8.261857
"2912","2016-07-09 16:40:00",2016-07-09,"16:40:00",23.8,17.7,NA,NA,20.5,14.4,30,28.3,1.359304,1.914815,2.400099,2.331346,8.521725
"2913","2016-07-09 16:50:00",2016-07-09,"16:50:00",23.8,17.8,NA,29.5,21.2,14.4,29.9,28.3,1.562565,2.1118,2.678283,2.628279,8.765395
"2914","2016-07-09 17:00:00",2016-07-09,"17:00:00",23.9,17.8,NA,29.8,21.7,14.3,30,28.4,1.803137,2.319806,2.971894,2.946967,8.990929
"2915","2016-07-09 17:10:00",2016-07-09,"17:10:00",23.9,17.8,NA,30,21.6,14.2,30,28.4,2.079682,2.537976,3.280162,3.285304,9.196477
"2916","2016-07-09 17:20:00",2016-07-09,"17:20:00",24,17.7,NA,30,20.8,14.2,29.9,28.5,2.389527,2.765409,3.60089,3.641191,9.380323
"2917","2016-07-09 17:30:00",2016-07-09,"17:30:00",23.7,17.8,NA,30.1,21,14.2,29.9,28.4,2.729654,3.00116,3.93237,4.012553,9.540905
"2918","2016-07-09 17:40:00",2016-07-09,"17:40:00",23.9,17.7,NA,30.2,21.5,14.2,29.7,28.4,3.098681,3.244239,4.272332,4.397333,9.676837
"2919","2016-07-09 17:50:00",2016-07-09,"17:50:00",23.8,17.8,NA,30,21.2,14.3,29.7,28.4,3.493534,3.493613,4.620197,4.79349,9.786915
"2920","2016-07-09 18:00:00",2016-07-09,"18:00:00",23.9,17.8,NA,30,21.1,14.3,29.7,28.4,3.91097,3.7482,4.973688,5.19898,9.870117
"2921","2016-07-09 18:10:00",2016-07-09,"18:10:00",24.2,17.8,NA,29.9,20.9,14.4,29.7,28.4,4.349841,4.006874,5.33105,5.611746,9.925619
"2922","2016-07-09 18:20:00",2016-07-09,"18:20:00",23.9,17.8,NA,30,20.9,14.5,29.7,28.5,4.806217,4.268464,5.689892,6.029695,9.9528
"2923","2016-07-09 18:30:00",2016-07-09,"18:30:00",24.3,17.7,NA,30,20.5,14.7,29.7,28.4,5.279129,4.531759,6.049551,6.450687,9.951269
"2924","2016-07-09 18:40:00",2016-07-09,"18:40:00",24.2,17.8,NA,29.9,20.8,14.7,29.7,28.5,5.765379,4.795506,6.407525,6.872517,9.920891
"2925","2016-07-09 18:50:00",2016-07-09,"18:50:00",24,17.9,NA,30,20.8,14.8,29.7,28.4,6.261678,5.058417,6.76185,7.292912,9.861827
"2926","2016-07-09 19:00:00",2016-07-09,"19:00:00",25.7,17.9,NA,30,20.4,14.9,29.7,28.4,6.767175,5.319175,7.109941,7.709529,9.774564
"2927","2016-07-09 19:10:00",2016-07-09,"19:10:00",26.2,17.9,NA,30,20.3,14.9,29.9,28.3,7.278531,5.57644,7.450906,8.119966,9.659951
"2928","2016-07-09 19:20:00",2016-07-09,"19:20:00",25.7,17.9,NA,30,20.4,14.9,30,28.3,7.792306,5.828854,7.782107,8.522421,9.519217
"2929","2016-07-09 19:30:00",2016-07-09,"19:30:00",26.2,17.9,NA,30,20.3,15,30.2,28.3,8.307524,6.075053,8.100984,8.91311,9.353974
"2930","2016-07-09 19:40:00",2016-07-09,"19:40:00",26.2,18,NA,30,20.2,15.1,30.2,28.3,8.820589,6.31368,8.406598,9.29024,9.166195
"2931","2016-07-09 19:50:00",2016-07-09,"19:50:00",26.2,18,NA,30.1,20.3,15.3,30.4,28.3,9.327836,6.543388,8.696498,9.651404,8.958167
"2932","2016-07-09 2:00:00",2016-07-09,"2:00:00",23.5,18.2,NA,30.3,20.8,15.4,30.5,27,8.615536,4.61247,5.310833,6.30565,6.070544
"2933","2016-07-09 2:10:00",2016-07-09,"2:10:00",23.6,18.2,NA,30.2,21.2,15.3,30.5,27.1,8.203477,4.502049,5.132322,6.069638,6.351815
"2934","2016-07-09 2:20:00",2016-07-09,"2:20:00",23.7,18.3,NA,30.4,20.5,15.4,30.5,27.1,7.804801,4.403179,4.972826,5.853284,6.625784
"2935","2016-07-09 2:30:00",2016-07-09,"2:30:00",23.5,18.2,NA,30.2,20.8,15.4,30.5,27.2,7.421624,4.316072,4.832724,5.658054,6.892344
"2936","2016-07-09 2:40:00",2016-07-09,"2:40:00",23.5,18.2,NA,30.1,20.7,15.4,30.5,27.2,7.058509,4.240843,4.712946,5.485112,7.151577
"2937","2016-07-09 2:50:00",2016-07-09,"2:50:00",23.5,18.2,NA,30,20.8,15.3,30.5,27.1,6.717242,4.177518,4.614014,5.335317,7.403592
"2938","2016-07-09 20:00:00",2016-07-09,"20:00:00",26.2,18,NA,30.1,20.1,15.4,30.5,28.3,9.828031,6.762858,8.968885,9.994286,8.73242
"2939","2016-07-09 20:10:00",2016-07-09,"20:10:00",26.2,18.1,NA,30.1,19.7,15.4,30.5,28.3,10.317377,6.970811,9.221711,10.316704,8.491629
"2940","2016-07-09 20:20:00",2016-07-09,"20:20:00",26.2,18.2,NA,30,19.3,15.5,30.5,28.4,10.79213,7.16602,9.454347,10.616654,8.238504
"2941","2016-07-09 20:30:00",2016-07-09,"20:30:00",26.3,18.1,NA,30.1,19.4,15.5,30.6,28.3,11.250898,7.347322,9.665101,10.892347,7.975673
"2942","2016-07-09 20:40:00",2016-07-09,"20:40:00",26.3,18.2,NA,30.1,19.3,15.5,30.6,28.2,11.689993,7.513634,9.852945,11.142243,7.705563
"2943","2016-07-09 20:50:00",2016-07-09,"20:50:00",26.3,18.2,NA,30,19.1,15.5,30.6,28.2,12.105975,7.663965,10.016838,11.365076,7.430308
"2944","2016-07-09 21:00:00",2016-07-09,"21:00:00",26.3,18.2,NA,29.9,19.3,15.6,30.6,28.3,12.4976,7.797425,10.15678,11.559874,7.151671
"2945","2016-07-09 21:10:00",2016-07-09,"21:10:00",26.3,18.4,NA,30,19.2,15.6,30.8,28.2,12.861196,7.913241,10.272177,11.725959,6.871017
"2946","2016-07-09 21:20:00",2016-07-09,"21:20:00",26.4,18.3,NA,30,19.1,15.7,30.7,28.1,13.195826,8.010766,10.362956,11.86295,6.589313
"2947","2016-07-09 21:30:00",2016-07-09,"21:30:00",26.4,18.5,NA,30,19,15.7,30.7,27.9,13.499035,8.089486,10.429165,11.970742,6.307187
"2948","2016-07-09 21:40:00",2016-07-09,"21:40:00",26.4,18.4,NA,30,19.2,15.7,30.8,28.1,13.768902,8.149031,10.471341,12.049488,6.025023
"2949","2016-07-09 21:50:00",2016-07-09,"21:50:00",26.4,18.6,NA,30.2,19.3,15.7,30.8,27.7,14.005164,8.189175,10.48983,12.099565,5.743093
"2950","2016-07-09 22:00:00",2016-07-09,"22:00:00",26.3,18.4,NA,30.2,19.2,15.7,30.8,28,14.206551,8.209847,10.485601,12.121552,5.461713
"2951","2016-07-09 22:10:00",2016-07-09,"22:10:00",26.3,18.5,NA,30.2,19.2,15.7,30.8,27.9,14.372373,8.21113,10.460333,12.116718,5.18141
"2952","2016-07-09 22:20:00",2016-07-09,"22:20:00",26.3,18.4,NA,30.2,19.5,15.7,30.8,27.9,14.503063,8.193258,10.414765,12.087616,4.903084
"2953","2016-07-09 22:30:00",2016-07-09,"22:30:00",26.3,18.5,NA,30.1,19.7,15.7,30.8,27.7,14.598509,8.156618,10.349607,12.03523,4.628139
"2954","2016-07-09 22:40:00",2016-07-09,"22:40:00",26.4,18.4,NA,30.2,19.8,15.7,30.8,27.6,14.659101,8.101746,10.26558,11.960188,4.358585
"2955","2016-07-09 22:50:00",2016-07-09,"22:50:00",26.4,18.4,NA,30,19.8,15.7,30.8,27.6,14.685721,8.029317,10.163397,11.863561,4.097076
"2956","2016-07-09 23:00:00",2016-07-09,"23:00:00",26.4,18.4,NA,30.1,19.7,15.6,30.8,27.3,14.679035,7.940143,10.043761,11.745832,3.846895
"2957","2016-07-09 23:10:00",2016-07-09,"23:10:00",26.5,18.5,NA,30,20,15.6,30.8,27.3,14.639777,7.835157,9.907361,11.608199,3.611871
"2958","2016-07-09 23:20:00",2016-07-09,"23:20:00",26.5,18.4,NA,30,20,15.5,30.8,27.3,14.568982,7.715407,9.754881,11.450977,3.396237
"2959","2016-07-09 23:30:00",2016-07-09,"23:30:00",26.5,18.6,NA,30.1,19.7,15.5,30.8,27.3,14.467745,7.582043,9.587011,11.275477,3.20443
"2960","2016-07-09 23:40:00",2016-07-09,"23:40:00",26.5,18.6,NA,30.2,19.7,15.4,30.6,27.3,14.337178,7.436302,9.404782,11.081882,3.040857
"2961","2016-07-09 23:50:00",2016-07-09,"23:50:00",26.4,18.5,NA,30.3,19.5,15.4,30.5,27.2,14.178386,7.279492,9.208338,10.871656,2.909639
"2962","2016-07-09 3:00:00",2016-07-09,"3:00:00",23.7,18.2,NA,30,20.8,15.4,30.4,27.2,6.40167,4.126035,4.535711,5.209218,7.648392
"2963","2016-07-09 3:10:00",2016-07-09,"3:10:00",23.5,18.2,NA,30.2,20.6,15.3,30.4,27.2,6.11306,4.086261,4.478102,5.107071,7.88577
"2964","2016-07-09 3:20:00",2016-07-09,"3:20:00",23.8,18.2,NA,30,20.6,15.3,30.4,27.3,5.85432,4.05799,4.4409,5.02897,8.115232
"2965","2016-07-09 3:30:00",2016-07-09,"3:30:00",23.8,18.1,NA,30.2,20.6,15.3,30.4,27.3,5.626087,4.040956,4.423465,4.974375,8.335973
"2966","2016-07-09 3:40:00",2016-07-09,"3:40:00",23.8,18.2,NA,30.1,20.4,15.3,30.4,27.3,5.42991,4.034836,4.425252,4.942947,8.546873
"2967","2016-07-09 3:50:00",2016-07-09,"3:50:00",23.9,18,NA,30,20.8,15.3,30.4,27.3,5.266697,4.039255,4.445665,4.934018,8.746538
"2968","2016-07-09 4:00:00",2016-07-09,"4:00:00",24.9,18.1,NA,30.2,20.8,15.3,30.4,27.3,5.136146,4.053791,4.483816,4.948,8.933351
"2969","2016-07-09 4:10:00",2016-07-09,"4:10:00",23.9,18.1,NA,30,20.8,15.3,30.3,27.2,5.038575,4.077979,4.538721,4.984777,9.105544
"2970","2016-07-09 4:20:00",2016-07-09,"4:20:00",24.2,18.2,NA,30.1,20.8,15.3,30.3,27.4,4.973187,4.111312,4.609353,5.043019,9.261278
"2971","2016-07-09 4:30:00",2016-07-09,"4:30:00",24.2,18.1,NA,30.2,20.6,15.3,30.3,27.6,4.939444,4.15324,4.694655,5.121483,9.398705
"2972","2016-07-09 4:40:00",2016-07-09,"4:40:00",24.1,18.1,NA,30.2,21.2,15.3,30.3,27.5,4.93658,4.203178,4.793554,5.218844,9.516039
"2973","2016-07-09 4:50:00",2016-07-09,"4:50:00",23.8,18,NA,30.2,22.1,15.3,30.4,27.6,4.966817,4.260497,4.904962,5.333944,9.6116
"2974","2016-07-09 5:00:00",2016-07-09,"5:00:00",23.9,18,NA,30.2,22.3,15.3,30.4,27.6,5.0294,4.32453,5.027775,5.465037,9.683849
"2975","2016-07-09 5:10:00",2016-07-09,"5:10:00",23.9,18,NA,30.2,22.2,15.3,30.3,27.7,5.122561,4.394567,5.160866,5.610903,9.731408
"2976","2016-07-09 5:20:00",2016-07-09,"5:20:00",24,17.9,NA,30.2,22.3,15.3,30.3,27.6,5.244444,4.469855,5.303069,5.770122,9.753075
"2977","2016-07-09 5:30:00",2016-07-09,"5:30:00",24,17.8,NA,29.8,21.9,15.3,30.3,27.7,5.393138,4.549601,5.453169,5.941519,9.74783
"2978","2016-07-09 5:40:00",2016-07-09,"5:40:00",24,17.8,NA,30,21.5,15.3,30.3,27.6,5.566999,4.632963,5.609886,6.12302,9.71484
"2979","2016-07-09 5:50:00",2016-07-09,"5:50:00",23.9,18,NA,30.2,21.2,15.3,30.3,27.6,5.763485,4.719057,5.771859,6.313294,9.653476
"2980","2016-07-09 6:00:00",2016-07-09,"6:00:00",23.9,18,NA,30.2,21.1,15.3,30.3,27.5,5.98086,4.806956,5.93764,6.510649,9.563329
"2981","2016-07-09 6:10:00",2016-07-09,"6:10:00",23.8,18,NA,30.4,21.1,15.3,30.3,27.5,6.217081,4.89569,6.105681,6.713607,9.44424
"2982","2016-07-09 6:20:00",2016-07-09,"6:20:00",23.6,18,NA,30.5,21.2,15.3,30.2,27.5,6.470043,4.984249,6.274341,6.919581,9.296336
"2983","2016-07-09 6:30:00",2016-07-09,"6:30:00",23.6,18,NA,30.4,20.8,15.3,30.3,27.4,6.737551,5.071589,6.441887,7.126842,9.120064
"2984","2016-07-09 6:40:00",2016-07-09,"6:40:00",23.8,18,NA,30.4,20.8,15.3,30.3,27.4,7.017296,5.156636,6.606511,7.333215,8.916235
"2985","2016-07-09 6:50:00",2016-07-09,"6:50:00",23.8,18,NA,30.3,20.8,15.4,30.3,27.5,7.306824,5.238292,6.766344,7.536748,8.686045
"2986","2016-07-09 7:00:00",2016-07-09,"7:00:00",24,18,NA,30.3,20.8,15.4,30.3,27.5,7.603521,5.315443,6.919492,7.734424,8.431093
"2987","2016-07-09 7:10:00",2016-07-09,"7:10:00",23.9,18,NA,30.4,20.9,15.5,30.3,27.6,7.904596,5.386971,7.064059,7.92417,8.153367
"2988","2016-07-09 7:20:00",2016-07-09,"7:20:00",24,18.1,NA,30.4,20.8,15.5,30.3,27.5,8.207083,5.451763,7.198185,8.103577,7.855217
"2989","2016-07-09 7:30:00",2016-07-09,"7:30:00",24,18.1,NA,30.4,20.7,15.5,30.4,27.5,8.507848,5.508722,7.320085,8.270534,7.539289
"2990","2016-07-09 7:40:00",2016-07-09,"7:40:00",24,18.2,NA,30.4,20.6,15.5,30.4,27.4,8.803615,5.556782,7.428086,8.422216,7.208441
"2991","2016-07-09 7:50:00",2016-07-09,"7:50:00",24,18.1,NA,30.5,20.5,15.5,30.4,27.4,9.091,5.59492,7.520661,8.55676,6.86564
"2992","2016-07-09 8:00:00",2016-07-09,"8:00:00",24,18.2,NA,30.4,20.4,15.5,30.4,27.3,9.366558,5.62217,7.59646,8.672206,6.51384
"2993","2016-07-09 8:10:00",2016-07-09,"8:10:00",24.2,18.1,NA,30.5,20.1,15.5,30.4,27.2,9.626844,5.637639,7.654341,8.766956,6.155867
"2994","2016-07-09 8:20:00",2016-07-09,"8:20:00",24.1,18.2,NA,30.5,19.9,15.5,30.4,27,9.868474,5.64052,7.693387,8.839233,5.794305
"2995","2016-07-09 8:30:00",2016-07-09,"8:30:00",24.2,18.1,NA,30.5,19.9,15.5,30.4,27,10.088196,5.630104,7.712899,8.888028,5.431411
"2996","2016-07-09 8:40:00",2016-07-09,"8:40:00",24,18,NA,30.5,19.8,15.5,30.4,27.1,10.282957,5.605798,7.712457,8.912463,5.069057
"2997","2016-07-09 8:50:00",2016-07-09,"8:50:00",24.3,18,NA,30.5,20,15.5,30.4,27,10.449969,5.567132,7.691578,8.912221,4.708715
"2998","2016-07-09 9:00:00",2016-07-09,"9:00:00",24.1,18.1,NA,30.5,20.1,15.5,30.4,26.8,10.586772,5.513773,7.650247,8.888654,4.351487
"2999","2016-07-09 9:10:00",2016-07-09,"9:10:00",24,18,NA,30.4,20.1,15.5,30.4,26.9,10.691278,5.445532,7.588802,8.841963,3.998173
"3000","2016-07-09 9:20:00",2016-07-09,"9:20:00",24.1,18,NA,30.3,20,15.5,30.4,26.9,10.761808,5.362373,7.507429,8.772405,3.649389
"3001","2016-07-09 9:30:00",2016-07-09,"9:30:00",24.2,18,NA,30.3,19.9,15.5,30.4,26.7,10.79712,5.264417,7.406763,8.680413,3.305706
"3002","2016-07-09 9:40:00",2016-07-09,"9:40:00",25.2,18,NA,30.3,19.6,15.5,30.4,26.7,10.797369,5.151946,7.287694,8.56659,2.967812
"3003","2016-07-09 9:50:00",2016-07-09,"9:50:00",24.1,18,NA,30.3,20.1,15.5,30.4,26.5,10.767748,5.025404,7.150591,8.431678,2.636676
"3004","2016-07-10 0:10:00",2016-07-10,"0:10:00",26.5,18.5,NA,30.3,20,14.1,30,27,13.78045,6.938187,8.777089,10.403416,2.757788
"3005","2016-07-10 0:20:00",2016-07-10,"0:20:00",26.5,18.6,NA,30.2,19.9,13.7,29.7,26.9,13.543429,6.756544,8.54424,10.147303,2.741775
"3006","2016-07-10 0:30:00",2016-07-10,"0:30:00",26.4,18.6,NA,30.1,19.8,13.5,29.8,26.9,13.282455,6.569508,8.301422,9.878618,2.767019
"3007","2016-07-10 0:40:00",2016-07-10,"0:40:00",26.4,18.5,NA,30,19.5,13.5,29.8,26.9,12.999127,6.378531,8.049954,9.597747,2.833047
