Unknown option: input
FLAG: 1
refSeqFile = /Volumes/web/spartina/project-oyster-oa/data/Cg-roslin/cgigas_uk_roslin_v1_genomic-mito.fa.
bamFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/merged-sorted-deduplicated.bam.
snpFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/SNP-candidates.txt.
methCgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CpG-meth-info.tab.
methChgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHG-meth-info.tab.
methChhFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHH-meth-info.tab.
vQualMin = 15.
nLayerMax = 1000.
vSnpRate = 0.100000.
vSnpPerBase = 0.020000.
mapqThr = 20.
Init chrome name-len array completed, total 647905321 bp of 237 chromosomes.
237 chromes loaded.
Init chrome name-idx hash table completed.
Init chrome seq array completed.
612600000 records have been dealed.
612700000 records have been dealed.
612800000 records have been dealed.
612900000 records have been dealed.
613000000 records have been dealed.
613100000 records have been dealed.
613200000 records have been dealed.
613300000 records have been dealed.
613400000 records have been dealed.
613500000 records have been dealed.
613600000 records have been dealed.
613700000 records have been dealed.
613800000 records have been dealed.
613900000 records have been dealed.
614000000 records have been dealed.
614100000 records have been dealed.
614200000 records have been dealed.
614300000 records have been dealed.
614400000 records have been dealed.
614500000 records have been dealed.
614600000 records have been dealed.
614700000 records have been dealed.
614800000 records have been dealed.
614900000 records have been dealed.
615000000 records have been dealed.
615100000 records have been dealed.
615200000 records have been dealed.
615300000 records have been dealed.
615400000 records have been dealed.
615500000 records have been dealed.
615600000 records have been dealed.
615700000 records have been dealed.
615800000 records have been dealed.
615900000 records have been dealed.
616000000 records have been dealed.
616100000 records have been dealed.
616200000 records have been dealed.
616300000 records have been dealed.
616400000 records have been dealed.
616500000 records have been dealed.
616600000 records have been dealed.
616700000 records have been dealed.
616800000 records have been dealed.
616900000 records have been dealed.
617000000 records have been dealed.
617100000 records have been dealed.
617200000 records have been dealed.
617300000 records have been dealed.
617400000 records have been dealed.
617500000 records have been dealed.
617600000 records have been dealed.
617700000 records have been dealed.
617800000 records have been dealed.
617900000 records have been dealed.
618000000 records have been dealed.
618100000 records have been dealed.
618200000 records have been dealed.
618300000 records have been dealed.
618400000 records have been dealed.
618500000 records have been dealed.
618600000 records have been dealed.
618700000 records have been dealed.
618800000 records have been dealed.
618900000 records have been dealed.
619000000 records have been dealed.
619100000 records have been dealed.
619200000 records have been dealed.
619300000 records have been dealed.
619400000 records have been dealed.
619500000 records have been dealed.
619600000 records have been dealed.
619700000 records have been dealed.
619800000 records have been dealed.
619900000 records have been dealed.
620000000 records have been dealed.
620100000 records have been dealed.
620200000 records have been dealed.
620300000 records have been dealed.
620400000 records have been dealed.
620500000 records have been dealed.
620600000 records have been dealed.
620700000 records have been dealed.
620800000 records have been dealed.
620900000 records have been dealed.
621000000 records have been dealed.
621100000 records have been dealed.
621200000 records have been dealed.
621300000 records have been dealed.
621400000 records have been dealed.
621500000 records have been dealed.
621600000 records have been dealed.
621700000 records have been dealed.
621800000 records have been dealed.
621900000 records have been dealed.
622000000 records have been dealed.
622100000 records have been dealed.
622200000 records have been dealed.
622300000 records have been dealed.
622400000 records have been dealed.
622500000 records have been dealed.
622600000 records have been dealed.
622700000 records have been dealed.
622800000 records have been dealed.
622900000 records have been dealed.
623000000 records have been dealed.
623100000 records have been dealed.
623200000 records have been dealed.
623300000 records have been dealed.
623400000 records have been dealed.
623500000 records have been dealed.
623600000 records have been dealed.
623700000 records have been dealed.
623800000 records have been dealed.
623900000 records have been dealed.
624000000 records have been dealed.
624100000 records have been dealed.
624200000 records have been dealed.
624300000 records have been dealed.
624400000 records have been dealed.
624500000 records have been dealed.
624600000 records have been dealed.
624700000 records have been dealed.
624800000 records have been dealed.
624900000 records have been dealed.
625000000 records have been dealed.
625100000 records have been dealed.
625200000 records have been dealed.
625300000 records have been dealed.
625400000 records have been dealed.
625500000 records have been dealed.
625600000 records have been dealed.
625700000 records have been dealed.
625800000 records have been dealed.
625900000 records have been dealed.
626000000 records have been dealed.
626100000 records have been dealed.
626200000 records have been dealed.
626300000 records have been dealed.
626400000 records have been dealed.
626500000 records have been dealed.
626600000 records have been dealed.
626700000 records have been dealed.
626800000 records have been dealed.
626900000 records have been dealed.
627000000 records have been dealed.
627100000 records have been dealed.
627200000 records have been dealed.
627300000 records have been dealed.
627400000 records have been dealed.
627500000 records have been dealed.
627600000 records have been dealed.
627700000 records have been dealed.
627800000 records have been dealed.
627900000 records have been dealed.
628000000 records have been dealed.
628100000 records have been dealed.
628200000 records have been dealed.
628300000 records have been dealed.
628400000 records have been dealed.
628500000 records have been dealed.
628600000 records have been dealed.
628700000 records have been dealed.
628800000 records have been dealed.
628900000 records have been dealed.
629000000 records have been dealed.
629100000 records have been dealed.
629200000 records have been dealed.
629300000 records have been dealed.
629400000 records have been dealed.
629500000 records have been dealed.
629600000 records have been dealed.
629700000 records have been dealed.
629800000 records have been dealed.
629900000 records have been dealed.
630000000 records have been dealed.
630100000 records have been dealed.
630200000 records have been dealed.
630300000 records have been dealed.
630400000 records have been dealed.
630500000 records have been dealed.
630600000 records have been dealed.
630700000 records have been dealed.
630800000 records have been dealed.
630900000 records have been dealed.
631000000 records have been dealed.
631100000 records have been dealed.
631200000 records have been dealed.
631300000 records have been dealed.
631400000 records have been dealed.
631500000 records have been dealed.
631600000 records have been dealed.
631700000 records have been dealed.
631800000 records have been dealed.
631900000 records have been dealed.
632000000 records have been dealed.
632100000 records have been dealed.
632200000 records have been dealed.
632300000 records have been dealed.
632400000 records have been dealed.
632500000 records have been dealed.
632600000 records have been dealed.
632700000 records have been dealed.
632800000 records have been dealed.
632900000 records have been dealed.
633000000 records have been dealed.
633100000 records have been dealed.
633200000 records have been dealed.
633300000 records have been dealed.
633400000 records have been dealed.
633500000 records have been dealed.
633600000 records have been dealed.
633700000 records have been dealed.
633800000 records have been dealed.
633900000 records have been dealed.
634000000 records have been dealed.
634100000 records have been dealed.
634200000 records have been dealed.
634300000 records have been dealed.
634400000 records have been dealed.
634500000 records have been dealed.
634600000 records have been dealed.
634700000 records have been dealed.
634800000 records have been dealed.
634900000 records have been dealed.
635000000 records have been dealed.
635100000 records have been dealed.
635200000 records have been dealed.
635300000 records have been dealed.
635400000 records have been dealed.
635500000 records have been dealed.
635600000 records have been dealed.
635700000 records have been dealed.
635800000 records have been dealed.
635900000 records have been dealed.
636000000 records have been dealed.
636100000 records have been dealed.
636200000 records have been dealed.
636300000 records have been dealed.
636400000 records have been dealed.
636500000 records have been dealed.
636600000 records have been dealed.
636700000 records have been dealed.
636800000 records have been dealed.
636900000 records have been dealed.
637000000 records have been dealed.
637100000 records have been dealed.
637200000 records have been dealed.
637300000 records have been dealed.
637400000 records have been dealed.
637500000 records have been dealed.
637600000 records have been dealed.
637700000 records have been dealed.
637800000 records have been dealed.
637900000 records have been dealed.
638000000 records have been dealed.
638100000 records have been dealed.
638200000 records have been dealed.
638300000 records have been dealed.
638400000 records have been dealed.
638500000 records have been dealed.
638600000 records have been dealed.
638700000 records have been dealed.
638800000 records have been dealed.
638900000 records have been dealed.
639000000 records have been dealed.
639100000 records have been dealed.
639200000 records have been dealed.
639300000 records have been dealed.
639400000 records have been dealed.
639500000 records have been dealed.
639600000 records have been dealed.
639700000 records have been dealed.
639800000 records have been dealed.
639900000 records have been dealed.
640000000 records have been dealed.
640100000 records have been dealed.
640200000 records have been dealed.
640300000 records have been dealed.
640400000 records have been dealed.
640500000 records have been dealed.
640600000 records have been dealed.
640700000 records have been dealed.
640800000 records have been dealed.
640900000 records have been dealed.
641000000 records have been dealed.
641100000 records have been dealed.
641200000 records have been dealed.
641300000 records have been dealed.
641400000 records have been dealed.
641500000 records have been dealed.
641600000 records have been dealed.
641700000 records have been dealed.
641800000 records have been dealed.
641900000 records have been dealed.
642000000 records have been dealed.
642100000 records have been dealed.
642200000 records have been dealed.
642300000 records have been dealed.
642400000 records have been dealed.
642500000 records have been dealed.
642600000 records have been dealed.
642700000 records have been dealed.
642800000 records have been dealed.
642900000 records have been dealed.
643000000 records have been dealed.
643100000 records have been dealed.
643200000 records have been dealed.
643300000 records have been dealed.
643400000 records have been dealed.
643500000 records have been dealed.
643600000 records have been dealed.
643700000 records have been dealed.
643800000 records have been dealed.
643900000 records have been dealed.
644000000 records have been dealed.
644100000 records have been dealed.
644200000 records have been dealed.
644300000 records have been dealed.
644400000 records have been dealed.
644500000 records have been dealed.
644600000 records have been dealed.
644700000 records have been dealed.
644800000 records have been dealed.
644900000 records have been dealed.
645000000 records have been dealed.
645100000 records have been dealed.
645200000 records have been dealed.
645300000 records have been dealed.
645400000 records have been dealed.
645500000 records have been dealed.
645600000 records have been dealed.
645700000 records have been dealed.
645800000 records have been dealed.
645900000 records have been dealed.
646000000 records have been dealed.
646100000 records have been dealed.
646200000 records have been dealed.
646300000 records have been dealed.
646400000 records have been dealed.
646500000 records have been dealed.
646600000 records have been dealed.
646700000 records have been dealed.
646800000 records have been dealed.
646900000 records have been dealed.
647000000 records have been dealed.
647100000 records have been dealed.
647200000 records have been dealed.
647300000 records have been dealed.
647400000 records have been dealed.
647500000 records have been dealed.
647600000 records have been dealed.
647700000 records have been dealed.
647800000 records have been dealed.
647900000 records have been dealed.
648000000 records have been dealed.
648100000 records have been dealed.
648200000 records have been dealed.
648300000 records have been dealed.
648400000 records have been dealed.
648500000 records have been dealed.
648600000 records have been dealed.
648700000 records have been dealed.
648800000 records have been dealed.
648900000 records have been dealed.
649000000 records have been dealed.
649100000 records have been dealed.
649200000 records have been dealed.
649300000 records have been dealed.
649400000 records have been dealed.
649500000 records have been dealed.
649600000 records have been dealed.
649700000 records have been dealed.
649800000 records have been dealed.
649900000 records have been dealed.
650000000 records have been dealed.
650100000 records have been dealed.
650200000 records have been dealed.
650300000 records have been dealed.
650400000 records have been dealed.
650500000 records have been dealed.
650600000 records have been dealed.
650700000 records have been dealed.
650800000 records have been dealed.
650900000 records have been dealed.
651000000 records have been dealed.
651100000 records have been dealed.
651200000 records have been dealed.
651300000 records have been dealed.
651400000 records have been dealed.
651500000 records have been dealed.
651600000 records have been dealed.
651700000 records have been dealed.
651800000 records have been dealed.
651900000 records have been dealed.
652000000 records have been dealed.
652100000 records have been dealed.
652200000 records have been dealed.
652300000 records have been dealed.
652400000 records have been dealed.
652500000 records have been dealed.
652600000 records have been dealed.
652700000 records have been dealed.
652800000 records have been dealed.
652900000 records have been dealed.
653000000 records have been dealed.
653100000 records have been dealed.
653200000 records have been dealed.
653300000 records have been dealed.
653400000 records have been dealed.
653500000 records have been dealed.
653600000 records have been dealed.
653700000 records have been dealed.
653800000 records have been dealed.
653900000 records have been dealed.
654000000 records have been dealed.
654100000 records have been dealed.
654200000 records have been dealed.
654300000 records have been dealed.
654400000 records have been dealed.
654500000 records have been dealed.
654600000 records have been dealed.
654700000 records have been dealed.
654800000 records have been dealed.
654900000 records have been dealed.
655000000 records have been dealed.
655100000 records have been dealed.
655200000 records have been dealed.
655300000 records have been dealed.
655400000 records have been dealed.
655500000 records have been dealed.
655600000 records have been dealed.
655700000 records have been dealed.
655800000 records have been dealed.
655900000 records have been dealed.
656000000 records have been dealed.
656100000 records have been dealed.
656200000 records have been dealed.
656300000 records have been dealed.
656400000 records have been dealed.
656500000 records have been dealed.
656600000 records have been dealed.
656700000 records have been dealed.
656800000 records have been dealed.
656900000 records have been dealed.
657000000 records have been dealed.
657100000 records have been dealed.
657200000 records have been dealed.
657300000 records have been dealed.
657400000 records have been dealed.
657500000 records have been dealed.
657600000 records have been dealed.
657700000 records have been dealed.
657800000 records have been dealed.
657900000 records have been dealed.
658000000 records have been dealed.
658100000 records have been dealed.
658200000 records have been dealed.
658300000 records have been dealed.
658400000 records have been dealed.
658500000 records have been dealed.
658600000 records have been dealed.
658700000 records have been dealed.
658800000 records have been dealed.
658900000 records have been dealed.
659000000 records have been dealed.
659100000 records have been dealed.
659200000 records have been dealed.
659300000 records have been dealed.
659400000 records have been dealed.
659500000 records have been dealed.
659600000 records have been dealed.
659700000 records have been dealed.
659800000 records have been dealed.
659900000 records have been dealed.
660000000 records have been dealed.
660100000 records have been dealed.
660200000 records have been dealed.
660300000 records have been dealed.
660400000 records have been dealed.
660500000 records have been dealed.
660600000 records have been dealed.
660700000 records have been dealed.
660800000 records have been dealed.
660900000 records have been dealed.
661000000 records have been dealed.
661100000 records have been dealed.
661200000 records have been dealed.
661300000 records have been dealed.
661400000 records have been dealed.
661500000 records have been dealed.
661600000 records have been dealed.
661700000 records have been dealed.
661800000 records have been dealed.
661900000 records have been dealed.
662000000 records have been dealed.
662100000 records have been dealed.
662200000 records have been dealed.
662300000 records have been dealed.
662400000 records have been dealed.
662500000 records have been dealed.
662600000 records have been dealed.
662700000 records have been dealed.
662800000 records have been dealed.
662900000 records have been dealed.
663000000 records have been dealed.
663100000 records have been dealed.
663200000 records have been dealed.
663300000 records have been dealed.
663400000 records have been dealed.
663500000 records have been dealed.
663600000 records have been dealed.
663700000 records have been dealed.
663800000 records have been dealed.
663900000 records have been dealed.
664000000 records have been dealed.
664100000 records have been dealed.
664200000 records have been dealed.
664300000 records have been dealed.
664400000 records have been dealed.
664500000 records have been dealed.
664600000 records have been dealed.
664700000 records have been dealed.
664800000 records have been dealed.
664900000 records have been dealed.
665000000 records have been dealed.
665100000 records have been dealed.
665200000 records have been dealed.
665300000 records have been dealed.
665400000 records have been dealed.
665500000 records have been dealed.
665600000 records have been dealed.
665700000 records have been dealed.
665800000 records have been dealed.
665900000 records have been dealed.
666000000 records have been dealed.
666100000 records have been dealed.
666200000 records have been dealed.
666300000 records have been dealed.
666400000 records have been dealed.
666500000 records have been dealed.
666600000 records have been dealed.
666700000 records have been dealed.
666800000 records have been dealed.
666900000 records have been dealed.
667000000 records have been dealed.
667100000 records have been dealed.
667200000 records have been dealed.
667300000 records have been dealed.
667400000 records have been dealed.
667500000 records have been dealed.
667600000 records have been dealed.
667700000 records have been dealed.
667800000 records have been dealed.
667900000 records have been dealed.
668000000 records have been dealed.
668100000 records have been dealed.
668200000 records have been dealed.
668300000 records have been dealed.
668400000 records have been dealed.
668500000 records have been dealed.
668600000 records have been dealed.
668700000 records have been dealed.
668800000 records have been dealed.
668900000 records have been dealed.
669000000 records have been dealed.
669100000 records have been dealed.
669200000 records have been dealed.
669300000 records have been dealed.
669400000 records have been dealed.
669500000 records have been dealed.
669600000 records have been dealed.
669700000 records have been dealed.
669800000 records have been dealed.
669900000 records have been dealed.
670000000 records have been dealed.
670100000 records have been dealed.
670200000 records have been dealed.
670300000 records have been dealed.
670400000 records have been dealed.
670500000 records have been dealed.
670600000 records have been dealed.
670700000 records have been dealed.
670800000 records have been dealed.
670900000 records have been dealed.
671000000 records have been dealed.
671100000 records have been dealed.
671200000 records have been dealed.
671300000 records have been dealed.
671400000 records have been dealed.
671500000 records have been dealed.
671600000 records have been dealed.
671700000 records have been dealed.
671800000 records have been dealed.
671900000 records have been dealed.
672000000 records have been dealed.
672100000 records have been dealed.
672200000 records have been dealed.
672300000 records have been dealed.
672400000 records have been dealed.
672500000 records have been dealed.
672600000 records have been dealed.
672700000 records have been dealed.
672800000 records have been dealed.
672900000 records have been dealed.
673000000 records have been dealed.
673100000 records have been dealed.
673200000 records have been dealed.
673300000 records have been dealed.
673400000 records have been dealed.
673500000 records have been dealed.
673600000 records have been dealed.
673700000 records have been dealed.
673800000 records have been dealed.
673900000 records have been dealed.
674000000 records have been dealed.
674100000 records have been dealed.
674200000 records have been dealed.
674300000 records have been dealed.
674400000 records have been dealed.
674500000 records have been dealed.
674600000 records have been dealed.
674700000 records have been dealed.
674800000 records have been dealed.
674900000 records have been dealed.
675000000 records have been dealed.
675100000 records have been dealed.
675200000 records have been dealed.
675300000 records have been dealed.
675400000 records have been dealed.
675500000 records have been dealed.
675600000 records have been dealed.
675700000 records have been dealed.
675800000 records have been dealed.
675900000 records have been dealed.
676000000 records have been dealed.
676100000 records have been dealed.
676200000 records have been dealed.
676300000 records have been dealed.
676400000 records have been dealed.
676500000 records have been dealed.
676600000 records have been dealed.
676700000 records have been dealed.
676800000 records have been dealed.
676900000 records have been dealed.
677000000 records have been dealed.
677100000 records have been dealed.
677200000 records have been dealed.
677300000 records have been dealed.
677400000 records have been dealed.
677500000 records have been dealed.
677600000 records have been dealed.
677700000 records have been dealed.
677800000 records have been dealed.
677900000 records have been dealed.
678000000 records have been dealed.
678100000 records have been dealed.
678200000 records have been dealed.
678300000 records have been dealed.
678400000 records have been dealed.
678500000 records have been dealed.
678600000 records have been dealed.
678700000 records have been dealed.
678800000 records have been dealed.
678900000 records have been dealed.
679000000 records have been dealed.
679100000 records have been dealed.
679200000 records have been dealed.
679300000 records have been dealed.
679400000 records have been dealed.
679500000 records have been dealed.
679600000 records have been dealed.
679700000 records have been dealed.
679800000 records have been dealed.
679900000 records have been dealed.
680000000 records have been dealed.
680100000 records have been dealed.
680200000 records have been dealed.
680300000 records have been dealed.
680400000 records have been dealed.
680500000 records have been dealed.
680600000 records have been dealed.
680700000 records have been dealed.
680800000 records have been dealed.
680900000 records have been dealed.
681000000 records have been dealed.
681100000 records have been dealed.
681200000 records have been dealed.
681300000 records have been dealed.
681400000 records have been dealed.
681500000 records have been dealed.
681600000 records have been dealed.
681700000 records have been dealed.
681800000 records have been dealed.
681900000 records have been dealed.
682000000 records have been dealed.
682100000 records have been dealed.
682200000 records have been dealed.
682300000 records have been dealed.
682400000 records have been dealed.
682500000 records have been dealed.
682600000 records have been dealed.
682700000 records have been dealed.
682800000 records have been dealed.
682900000 records have been dealed.
683000000 records have been dealed.
683100000 records have been dealed.
683200000 records have been dealed.
683300000 records have been dealed.
683400000 records have been dealed.
683500000 records have been dealed.
683600000 records have been dealed.
683700000 records have been dealed.
683800000 records have been dealed.
683900000 records have been dealed.
684000000 records have been dealed.
684100000 records have been dealed.
684200000 records have been dealed.
684300000 records have been dealed.
684400000 records have been dealed.
684500000 records have been dealed.
684600000 records have been dealed.
684700000 records have been dealed.
684800000 records have been dealed.
684900000 records have been dealed.
685000000 records have been dealed.
685100000 records have been dealed.
685200000 records have been dealed.
685300000 records have been dealed.
685400000 records have been dealed.
685500000 records have been dealed.
685600000 records have been dealed.
685700000 records have been dealed.
685800000 records have been dealed.
685900000 records have been dealed.
686000000 records have been dealed.
686100000 records have been dealed.
686200000 records have been dealed.
686300000 records have been dealed.
686400000 records have been dealed.
686500000 records have been dealed.
686600000 records have been dealed.
686700000 records have been dealed.
686800000 records have been dealed.
686900000 records have been dealed.
687000000 records have been dealed.
687100000 records have been dealed.
687200000 records have been dealed.
687300000 records have been dealed.
687400000 records have been dealed.
687500000 records have been dealed.
687600000 records have been dealed.
687700000 records have been dealed.
687800000 records have been dealed.
687900000 records have been dealed.
688000000 records have been dealed.
688100000 records have been dealed.
688200000 records have been dealed.
688300000 records have been dealed.
688400000 records have been dealed.
688500000 records have been dealed.
688600000 records have been dealed.
688700000 records have been dealed.
688800000 records have been dealed.
688900000 records have been dealed.
689000000 records have been dealed.
689100000 records have been dealed.
689200000 records have been dealed.
689300000 records have been dealed.
689400000 records have been dealed.
689500000 records have been dealed.
689600000 records have been dealed.
689700000 records have been dealed.
689800000 records have been dealed.
689900000 records have been dealed.
690000000 records have been dealed.
690100000 records have been dealed.
690200000 records have been dealed.
690300000 records have been dealed.
690400000 records have been dealed.
690500000 records have been dealed.
690600000 records have been dealed.
690700000 records have been dealed.
690800000 records have been dealed.
690900000 records have been dealed.
691000000 records have been dealed.
691100000 records have been dealed.
691200000 records have been dealed.
691300000 records have been dealed.
691400000 records have been dealed.
691500000 records have been dealed.
691600000 records have been dealed.
691700000 records have been dealed.
691800000 records have been dealed.
691900000 records have been dealed.
692000000 records have been dealed.
692100000 records have been dealed.
692200000 records have been dealed.
692300000 records have been dealed.
692400000 records have been dealed.
692500000 records have been dealed.
692600000 records have been dealed.
692700000 records have been dealed.
692800000 records have been dealed.
692900000 records have been dealed.
693000000 records have been dealed.
693100000 records have been dealed.
693200000 records have been dealed.
693300000 records have been dealed.
693400000 records have been dealed.
693500000 records have been dealed.
693600000 records have been dealed.
693700000 records have been dealed.
693800000 records have been dealed.
693900000 records have been dealed.
694000000 records have been dealed.
694100000 records have been dealed.
694200000 records have been dealed.
694300000 records have been dealed.
694400000 records have been dealed.
694500000 records have been dealed.
694600000 records have been dealed.
694700000 records have been dealed.
694800000 records have been dealed.
694900000 records have been dealed.
695000000 records have been dealed.
695100000 records have been dealed.
695200000 records have been dealed.
695300000 records have been dealed.
695400000 records have been dealed.
695500000 records have been dealed.
695600000 records have been dealed.
695700000 records have been dealed.
695800000 records have been dealed.
695900000 records have been dealed.
696000000 records have been dealed.
696100000 records have been dealed.
696200000 records have been dealed.
696300000 records have been dealed.
696400000 records have been dealed.
696500000 records have been dealed.
696600000 records have been dealed.
696700000 records have been dealed.
696800000 records have been dealed.
696900000 records have been dealed.
697000000 records have been dealed.
697100000 records have been dealed.
697200000 records have been dealed.
697300000 records have been dealed.
697400000 records have been dealed.
697500000 records have been dealed.
697600000 records have been dealed.
697700000 records have been dealed.
697800000 records have been dealed.
697900000 records have been dealed.
698000000 records have been dealed.
698100000 records have been dealed.
698200000 records have been dealed.
698300000 records have been dealed.
698400000 records have been dealed.
698500000 records have been dealed.
698600000 records have been dealed.
698700000 records have been dealed.
698800000 records have been dealed.
698900000 records have been dealed.
699000000 records have been dealed.
699100000 records have been dealed.
699200000 records have been dealed.
699300000 records have been dealed.
699400000 records have been dealed.
699500000 records have been dealed.
699600000 records have been dealed.
699700000 records have been dealed.
699800000 records have been dealed.
699900000 records have been dealed.
700000000 records have been dealed.
700100000 records have been dealed.
700200000 records have been dealed.
700300000 records have been dealed.
700400000 records have been dealed.
700500000 records have been dealed.
700600000 records have been dealed.
700700000 records have been dealed.
700800000 records have been dealed.
700900000 records have been dealed.
701000000 records have been dealed.
701100000 records have been dealed.
701200000 records have been dealed.
701300000 records have been dealed.
701400000 records have been dealed.
701500000 records have been dealed.
701600000 records have been dealed.
701700000 records have been dealed.
701800000 records have been dealed.
701900000 records have been dealed.
702000000 records have been dealed.
702100000 records have been dealed.
702200000 records have been dealed.
702300000 records have been dealed.
702400000 records have been dealed.
702500000 records have been dealed.
702600000 records have been dealed.
702700000 records have been dealed.
702800000 records have been dealed.
702900000 records have been dealed.
703000000 records have been dealed.
703100000 records have been dealed.
703200000 records have been dealed.
703300000 records have been dealed.
703400000 records have been dealed.
703500000 records have been dealed.
703600000 records have been dealed.
703700000 records have been dealed.
703800000 records have been dealed.
703900000 records have been dealed.
704000000 records have been dealed.
704100000 records have been dealed.
704200000 records have been dealed.
704300000 records have been dealed.
704400000 records have been dealed.
704500000 records have been dealed.
704600000 records have been dealed.
704700000 records have been dealed.
704800000 records have been dealed.
704900000 records have been dealed.
705000000 records have been dealed.
705100000 records have been dealed.
705200000 records have been dealed.
705300000 records have been dealed.
705400000 records have been dealed.
705500000 records have been dealed.
705600000 records have been dealed.
705700000 records have been dealed.
705800000 records have been dealed.
705900000 records have been dealed.
706000000 records have been dealed.
706100000 records have been dealed.
706200000 records have been dealed.
706300000 records have been dealed.
706400000 records have been dealed.
706500000 records have been dealed.
706600000 records have been dealed.
706700000 records have been dealed.
706800000 records have been dealed.
706900000 records have been dealed.
707000000 records have been dealed.
707100000 records have been dealed.
707200000 records have been dealed.
707300000 records have been dealed.
707400000 records have been dealed.
707500000 records have been dealed.
707600000 records have been dealed.
707700000 records have been dealed.
707800000 records have been dealed.
707900000 records have been dealed.
708000000 records have been dealed.
708100000 records have been dealed.
708200000 records have been dealed.
708300000 records have been dealed.
708400000 records have been dealed.
708500000 records have been dealed.
708600000 records have been dealed.
708700000 records have been dealed.
708800000 records have been dealed.
708900000 records have been dealed.
709000000 records have been dealed.
709100000 records have been dealed.
709200000 records have been dealed.
709300000 records have been dealed.
709400000 records have been dealed.
709500000 records have been dealed.
709600000 records have been dealed.
709700000 records have been dealed.
709800000 records have been dealed.
709900000 records have been dealed.
710000000 records have been dealed.
710100000 records have been dealed.
710200000 records have been dealed.
710300000 records have been dealed.
710400000 records have been dealed.
710500000 records have been dealed.
710600000 records have been dealed.
710700000 records have been dealed.
710800000 records have been dealed.
710900000 records have been dealed.
711000000 records have been dealed.
711100000 records have been dealed.
711200000 records have been dealed.
711300000 records have been dealed.
711400000 records have been dealed.
711500000 records have been dealed.
711600000 records have been dealed.
711700000 records have been dealed.
711800000 records have been dealed.
711900000 records have been dealed.
712000000 records have been dealed.
712100000 records have been dealed.
712200000 records have been dealed.
712300000 records have been dealed.
712400000 records have been dealed.
712500000 records have been dealed.
712600000 records have been dealed.
712700000 records have been dealed.
712800000 records have been dealed.
712900000 records have been dealed.
713000000 records have been dealed.
713100000 records have been dealed.
713200000 records have been dealed.
713300000 records have been dealed.
713400000 records have been dealed.
713500000 records have been dealed.
713600000 records have been dealed.
713700000 records have been dealed.
713800000 records have been dealed.
713900000 records have been dealed.
714000000 records have been dealed.
714100000 records have been dealed.
714200000 records have been dealed.
714300000 records have been dealed.
714400000 records have been dealed.
714500000 records have been dealed.
714600000 records have been dealed.
714700000 records have been dealed.
714800000 records have been dealed.
714900000 records have been dealed.
715000000 records have been dealed.
715100000 records have been dealed.
715200000 records have been dealed.
715300000 records have been dealed.
715400000 records have been dealed.
715500000 records have been dealed.
715600000 records have been dealed.
715700000 records have been dealed.
715800000 records have been dealed.
715900000 records have been dealed.
716000000 records have been dealed.
716100000 records have been dealed.
716200000 records have been dealed.
716300000 records have been dealed.
716400000 records have been dealed.
716500000 records have been dealed.
716600000 records have been dealed.
716700000 records have been dealed.
716800000 records have been dealed.
716900000 records have been dealed.
717000000 records have been dealed.
717100000 records have been dealed.
717200000 records have been dealed.
717300000 records have been dealed.
717400000 records have been dealed.
717500000 records have been dealed.
717600000 records have been dealed.
717700000 records have been dealed.
717800000 records have been dealed.
717900000 records have been dealed.
718000000 records have been dealed.
718100000 records have been dealed.
718200000 records have been dealed.
718300000 records have been dealed.
718400000 records have been dealed.
718500000 records have been dealed.
718600000 records have been dealed.
718700000 records have been dealed.
718800000 records have been dealed.
718900000 records have been dealed.
719000000 records have been dealed.
719100000 records have been dealed.
719200000 records have been dealed.
719300000 records have been dealed.
719400000 records have been dealed.
719500000 records have been dealed.
719600000 records have been dealed.
719700000 records have been dealed.
719800000 records have been dealed.
719900000 records have been dealed.
720000000 records have been dealed.
720100000 records have been dealed.
720200000 records have been dealed.
720300000 records have been dealed.
720400000 records have been dealed.
720500000 records have been dealed.
720600000 records have been dealed.
720700000 records have been dealed.
720800000 records have been dealed.
720900000 records have been dealed.
721000000 records have been dealed.
721100000 records have been dealed.
721200000 records have been dealed.
721300000 records have been dealed.
721400000 records have been dealed.
721500000 records have been dealed.
721600000 records have been dealed.
721700000 records have been dealed.
721800000 records have been dealed.
721900000 records have been dealed.
722000000 records have been dealed.
722100000 records have been dealed.
722200000 records have been dealed.
722300000 records have been dealed.
722400000 records have been dealed.
722500000 records have been dealed.
722600000 records have been dealed.
722700000 records have been dealed.
722800000 records have been dealed.
722900000 records have been dealed.
723000000 records have been dealed.
723100000 records have been dealed.
723200000 records have been dealed.
723300000 records have been dealed.
723400000 records have been dealed.
723500000 records have been dealed.
723600000 records have been dealed.
723700000 records have been dealed.
723800000 records have been dealed.
723900000 records have been dealed.
724000000 records have been dealed.
724100000 records have been dealed.
724200000 records have been dealed.
724300000 records have been dealed.
724400000 records have been dealed.
724500000 records have been dealed.
724600000 records have been dealed.
724700000 records have been dealed.
724800000 records have been dealed.
724900000 records have been dealed.
725000000 records have been dealed.
725100000 records have been dealed.
725200000 records have been dealed.
