,Protein.Name,Sample,Replicate1,Replicate2,CoV
1283,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O121,0.003243364,0.002869947,8.638395565
1284,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O121,0.008361743,0.008876979,4.22683903
1285,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O121,0.003410092,0.003443797,0.695461215
1286,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y3,O121,0.001058379,0.00116,6.478311118
1287,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O121,0.020244434,0.021242647,3.402712475
1288,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y5,O121,0.018682385,0.018413636,1.024553047
1289,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y4,O121,0.008229969,0.009104091,7.13159204
1290,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y6,O121,0.006283119,0.007488957,12.3823912
1291,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y7,O121,0.009906881,0.012163449,14.45954698
1292,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y4,O121,0.00740159,0.00745893,0.545683326
1293,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y5,O121,0.008390673,0.008958155,4.62590999
1294,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O121,0.021050703,0.021622032,1.893435746
1295,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y5,O121,0.011176697,0.013014866,10.74574453
1296,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y7,O121,0.046019021,0.052067727,8.72101684
1297,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y8,O121,0.040751223,0.046964465,10.01742249
1298,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y7,O121,0.00566107,0.007105722,16.00281283
1299,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y8,O121,0.014873517,0.015415481,2.530468299
1300,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y9,O121,0.003227615,0.003530455,6.337316655
1301,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y5,O121,0.001681804,0.001303877,17.9011029
1302,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O121,0.004463119,0.003462674,17.85112909
1303,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O121,0.002594924,0.002119866,14.24946621
1304,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O121,0.003030306,0.002868369,3.882452656
1305,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y8,O121,0.002400214,0.002498984,2.851113942
1306,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y9,O121,0.001817401,0.001846471,1.122068789
1307,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y7,O121,0.001883792,0.001794278,3.441801594
1308,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O121,0.005687339,0.005929358,2.94633064
1309,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y9,O121,0.034384526,0.038693155,8.338143192
1310,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y4,O121,0.000586147,0.000545401,5.0924182
1312,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O121,0.0036737,0.003030455,13.56900159
1313,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O121,0.00173526,0.001956711,8.482715736
1314,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y7,O121,0.000652569,0.000713797,6.337209133
1319,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y3,O121,0.00724792,0.009231658,17.0236647
1320,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y6,O121,0.079870306,0.096017139,12.98277461
1321,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y7,O121,0.036221896,0.042573289,11.39946024
1322,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y5,O121,0.045256789,0.052815561,10.8998291
1323,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y6,O121,0.079258073,0.092896337,11.20355684
1324,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y7,O121,0.041668563,0.047071096,8.609832774
1325,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O121,0.015969113,0.014773984,5.497715169
1326,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O121,0.047007951,0.044585668,3.740025727
1327,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O121,0.02641211,0.025696872,1.94112389
1328,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y4,O121,0.015587523,0.019982032,17.47217371
1329,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y5,O121,0.028195657,0.033950722,13.09632234
1330,CHOYP_PDIA3.1.1|m.60223 IFFAVSNSK y6,O121,0.048326177,0.057906364,12.75355858
1331,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O121,0.016471988,0.017625455,4.784078366
1332,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y6,O121,0.02885945,0.030404626,3.687240588
1333,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y7,O121,0.023767401,0.027884011,11.27126184
1334,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y3,O121,0.001484893,0.001482112,0.132539597
1335,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O121,0.005106177,0.005935134,10.61759119
1336,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y7,O121,0.03283792,0.036352888,7.184356465
1337,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y4,O121,0.000723547,0.000769439,4.34698136
1338,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y7,O121,0.017908379,0.016663529,5.092236822
1339,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y8,O121,0.002227829,0.002157834,2.257063581
1340,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y4,O121,0.004951957,0.005460241,6.903646739
1341,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y6,O121,0.008634312,0.009875909,9.486021518
1342,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y7,O121,0.008664679,0.01001615,10.23117561
1347, ITGHLAHELQR y6,O122,0.001515478,0.001947096,17.62848409
1354,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y6,O122,0.026667416,0.035070094,19.24791
1355,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y4,O122,0.005839928,0.007367869,16.36029338
1356,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y5,O122,0.013794569,0.017053302,14.93958513
1365,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y7,O122,0.003527656,0.004572576,18.24319314
1366,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y9,O122,0.002377727,0.002828829,12.25290189
1369,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y8,O122,0.001124211,0.00148911,19.74674996
1370,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y4,O122,0.002267081,0.002501686,6.957381528
1371,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y5,O122,0.004587488,0.005969883,18.5178827
1372,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y6,O122,0.008744737,0.010975995,16.0008055
1374,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O122,0.010666172,0.0123263,10.21105886
1375,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O122,0.022553732,0.026276323,10.78134938
1379,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y4,O122,0.02224555,0.029412342,19.62018497
1380,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y5,O122,0.040813708,0.05357185,19.11599376
1382,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y6,O122,0.009052679,0.011174824,14.83705639
1383,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y7,O122,0.010035598,0.01198897,12.54274076
1384,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y8,O122,0.017705502,0.020761382,11.23477013
1385,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y5,O122,0.000987225,0.000812412,13.73735295
1387,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y9,O122,0.003232727,0.002679578,13.23122648
1388,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y4,O122,0.000759306,0.000815902,5.081107804
1389,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y5,O122,0.000601244,0.000715386,12.26021536
1392,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y7,O122,0.009880478,0.012910867,18.80369882
1394,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O122,0.002666459,0.002378712,8.065856127
1395,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O122,0.006042153,0.007137237,11.75078567
1396,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O122,0.002458182,0.002795363,9.076656119
1398,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O122,0.010590431,0.013723958,18.22573783
1409,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y7,O122,0.005577823,0.00611719,6.52226522
1410,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y8,O122,0.012033086,0.01459007,13.58261803
1412,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y5,O122,0.000995455,0.001148735,10.10973003
1413,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O122,0.002605598,0.002761663,4.11213074
1414,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O122,0.001801794,0.0014937,13.22140724
1415,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O122,0.001562727,0.002068548,19.6993753
1421,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y4,O122,0.000755287,0.000718103,3.569059429
1422,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y5,O122,0.001906077,0.001971382,2.381855885
1423,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O122,0.003255455,0.003429953,3.691297829
1426,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y8,O122,0.000740287,0.000823583,7.532492901
1430,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y3,O122,0.006531866,0.008167494,15.73624592
1431,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y6,O122,0.065217129,0.083747026,17.59163542
1436,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O122,0.011370502,0.014758689,18.33818274
1437,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O122,0.035073301,0.044582248,16.88229081
1438,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O122,0.018935646,0.023927237,16.469203
1442,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O122,0.01164256,0.014682482,16.33083726
1443,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y6,O122,0.019039593,0.02512719,19.49238953
1444,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y7,O122,0.017337608,0.021974965,16.68222924
1445,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y3,O122,0.001034354,0.001325667,17.45659227
1446,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O122,0.003922895,0.004638126,11.81506721
1447,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y7,O122,0.022953445,0.029314941,17.21215291
1449,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y7,O122,0.01304378,0.016452904,16.34498822
1450,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y8,O122,0.001720096,0.00202459,11.49950158
1451,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y4,O122,0.003213445,0.004271522,19.99136647
1453,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y7,O122,0.006676196,0.00852178,17.17366494
1454, ELGLNNDITNMNGGAIALGHPLAASGTR y10,O124,0.000986958,0.001078164,6.245874965
1456, ELGLNNDITNMNGGAIALGHPLAASGTR y8,O124,0.001762857,0.001601787,6.77005243
1457, ITGHLAHELQR y5,O124,0.000745529,0.000833226,7.855676036
1458, ITGHLAHELQR y6,O124,0.00204381,0.001662432,14.55246871
1459, ITGHLAHELQR y7,O124,0.001373915,0.001187146,10.31334645
1460, QYNLTPLAR y4,O124,0.003504868,0.003262581,5.063144266
1461, QYNLTPLAR y5,O124,0.002990794,0.003293474,6.811526899
1463,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y4,O124,0.013409497,0.016398685,14.18184271
1464,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y5,O124,0.009627407,0.0118134,14.41857894
1465,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y6,O124,0.033079286,0.040704268,14.61484681
1467,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y5,O124,0.015969339,0.020174739,16.45452092
1468,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y6,O124,0.032223968,0.040603077,16.27122052
1469,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y11,O124,0.000616614,0.000541191,9.212588201
1470,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y8,O124,0.003751799,0.004765583,16.83272315
1471,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y9,O124,0.00181291,0.001666873,5.935051579
1473,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y7,O124,0.00502328,0.005426725,5.459865125
1474,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y8,O124,0.003345979,0.004292432,17.52310309
1475,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y5,O124,0.001115476,0.000994069,8.138957149
1477,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y9,O124,0.002738624,0.003306079,13.27612873
1478,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y5,O124,0.001372593,0.001475608,5.115008595
1479,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y7,O124,0.004910132,0.005298908,5.385542074
1480,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y8,O124,0.001855265,0.001828462,1.028990264
1482,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y5,O124,0.005445767,0.006516973,12.66359857
1483,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y6,O124,0.009409339,0.011622134,14.8794394
1484,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y4,O124,0.001634921,0.00184804,8.653439782
1485,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O124,0.013508757,0.012741216,4.135114863
1486,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O124,0.028605767,0.026420298,5.616829967
1487,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y7,O124,0.009974947,0.010161613,1.310975285
1488,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y8,O124,0.085491296,0.086873672,1.134206752
1489,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y9,O124,0.072987354,0.07392794,0.905412474
1490,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y4,O124,0.036503889,0.039667692,5.873967211
1491,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y5,O124,0.066775661,0.073967469,7.226464148
1492,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y6,O124,0.033569709,0.035490571,3.933532725
1493,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y6,O124,0.010704788,0.014049231,19.10702173
1494,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y7,O124,0.011843836,0.015601315,19.3618099
1495,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y8,O124,0.020712566,0.026456005,17.22004481
1497,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y8,O124,0.001690503,0.001834243,5.767218921
1498,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y9,O124,0.001849683,0.001948139,3.666270306
1500,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y5,O124,0.000892884,0.000929702,2.856897744
1501,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y9,O124,0.001851984,0.002417643,18.73611052
1502,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y10,O124,0.011637937,0.014121266,13.63379794
1503,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y7,O124,0.010707169,0.012813424,12.66419735
1504,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y9,O124,0.007936931,0.00844531,4.388632778
1505,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O124,0.002614524,0.002971861,9.046121493
1506,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O124,0.008942884,0.009186725,1.902099597
1507,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O124,0.003470847,0.003933772,8.841441965
1508,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y3,O124,0.000590291,0.000778561,19.45087765
1509,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O124,0.014357328,0.017652457,14.5580969
1510,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y5,O124,0.012805608,0.016437543,17.56422049
1514,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y4,O124,0.003848783,0.004754094,14.8822697
1515,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y5,O124,0.005110344,0.005677419,7.434032036
1516,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O124,0.012512275,0.014028337,8.078321138
1517,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y5,O124,0.00925381,0.011119653,12.95165532
1518,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y7,O124,0.035603095,0.047014615,19.5337373
1519,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y8,O124,0.033524021,0.041705012,15.37926013
1520,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y7,O124,0.005831746,0.006365484,6.1884485
1521,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y8,O124,0.012293016,0.014660149,12.42018011
1522,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y9,O124,0.002768439,0.003245409,11.21640866
1523,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y5,O124,0.002017778,0.002521489,15.69317398
1524,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O124,0.005921508,0.006063747,1.678364554
1525,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O124,0.003260212,0.003433275,3.656527038
1526,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O124,0.002544868,0.002924764,9.822504408
1527,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y8,O124,0.002378704,0.002654764,7.756254659
1528,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y9,O124,0.001672751,0.001828908,6.306699918
1530,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O124,0.003994947,0.004994541,15.72546933
1531,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y9,O124,0.022908757,0.029659826,18.16190162
1532,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y4,O124,0.000747513,0.000634715,11.54088235
1533,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y5,O124,0.002224735,0.002089926,4.418654824
1534,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O124,0.002898439,0.00306531,3.957095563
1535,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O124,0.001709233,0.001715931,0.276541616
1536,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y7,O124,0.000545926,0.000661687,13.55660564
1537,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y8,O124,0.001077328,0.000925285,10.73701112
1544,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y5,O124,0.032943016,0.043036253,18.78669428
1546,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y7,O124,0.02935963,0.037689082,17.56875573
1547,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O124,0.014371058,0.015810149,6.743207966
1548,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O124,0.043805,0.049570596,8.732242458
1549,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O124,0.025151561,0.026082283,2.569082514
1553,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O124,0.017118995,0.019082655,7.671018183
1554,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y6,O124,0.029218386,0.034057047,10.81446543
1555,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y7,O124,0.026009444,0.031602928,13.73034996
1556,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y3,O124,0.001164524,0.001200968,2.178807337
1557,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O124,0.004976561,0.005186625,2.923059844
1558,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y7,O124,0.030309233,0.034939256,10.03523786
1559,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y4,O124,0.000681878,0.000810323,12.17313537
1560,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y7,O124,0.013579233,0.017179206,16.55198072
1561,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y8,O124,0.001788862,0.002295211,17.53359531
1562,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y4,O124,0.00401537,0.004739404,11.69577582
1563,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y6,O124,0.007003069,0.008979429,17.48785333
1564,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y7,O124,0.007581587,0.009288263,14.30720434
1569, ITGHLAHELQR y6,O128,0.001027358,0.001305501,16.86141479
1570, ITGHLAHELQR y7,O128,0.000891651,0.001159207,18.44993554
1596,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O128,0.018571722,0.024003706,18.04323914
1597,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O128,0.038420708,0.05023289,18.84294561
1607,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y5,O128,0.000535094,0.000528345,0.8975617
1608,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y8,O128,0.001554976,0.001522517,1.49159882
1609,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y9,O128,0.001680448,0.001832634,6.126340983
1616,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O128,0.002759033,0.002120373,18.51048509
1626,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y5,O128,0.002556203,0.003074242,13.01173507
1627,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O128,0.006152571,0.007616643,15.03725131
1647,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y7,O128,0.000464245,0.000521352,8.194124538
1676, ELGLNNDITNMNGGAIALGHPLAASGTR y10,O131,0.000629335,0.000625,0.488774494
1677, ELGLNNDITNMNGGAIALGHPLAASGTR y12,O131,0.000332161,0.000380965,9.678547927
1678, ELGLNNDITNMNGGAIALGHPLAASGTR y8,O131,0.001109224,0.000846906,18.96470224
1680, ITGHLAHELQR y6,O131,0.001173712,0.001214109,2.392557435
1682, QYNLTPLAR y4,O131,0.007091163,0.005752129,14.74451443
1683, QYNLTPLAR y5,O131,0.006495402,0.005970965,5.949327093
1684, QYNLTPLAR y6,O131,0.00305626,0.002742302,7.657143442
1685,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y4,O131,0.011069723,0.012086089,6.207334647
1686,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y5,O131,0.007546039,0.008419035,7.733147032
1687,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y6,O131,0.02729446,0.030972525,8.927129709
1688,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y4,O131,0.005135042,0.00636302,15.10362002
1689,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y5,O131,0.011792659,0.014178688,12.99260409
1690,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y6,O131,0.025625512,0.028282079,6.969246075
1691,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y11,O131,0.000445208,0.000446881,0.265286335
1692,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y8,O131,0.003460139,0.004098663,11.94647691
1693,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y9,O131,0.00175241,0.001985248,8.809850147
1694,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y6,O131,0.001868033,0.001993342,4.589369497
1695,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y7,O131,0.003891385,0.00389146,0.001369259
1696,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y8,O131,0.002881856,0.002890347,0.208022708
1697,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y5,O131,0.001087839,0.000964802,8.476936267
1698,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y7,O131,0.00412446,0.004633218,8.215562103
1699,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y9,O131,0.002813712,0.003140272,7.756589264
1700,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y5,O131,0.000792327,0.000978416,14.86209973
1701,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y7,O131,0.003261163,0.003633144,7.630344051
1703,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y4,O131,0.001990499,0.00224401,8.466604745
1704,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y5,O131,0.006302465,0.005287426,12.38564538
1705,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y6,O131,0.010781967,0.010517871,1.753475295
1706,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y4,O131,0.001641247,0.001330421,14.79216668
1707,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O131,0.010760416,0.008184035,19.23282397
1708,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O131,0.023354598,0.018406089,16.75798291
1709,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y7,O131,0.00597241,0.005210322,9.637675998
1710,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y8,O131,0.050261385,0.047058812,4.653836039
