Date,Time,CI-Tide,FB-Tide,PG-Tide,SK-Tide,WB-Tide,,
6/26/16,9:50,10.301487,5.294038,7.392602,8.594986,3.969828,,
6/26/16,10:00,10.384027,5.222196,7.328816,8.544517,3.65006,,
6/26/16,10:10,10.436528,5.135889,7.245806,8.472327,3.341654,,
6/26/16,10:20,10.457335,5.035142,7.143974,8.378519,3.045509,,
6/26/16,10:30,10.447801,4.920158,7.023829,8.263429,2.762102,,
6/26/16,10:40,10.411601,4.791318,6.886057,8.127358,2.491571,,
6/26/16,10:50,10.348224,4.649182,6.731778,7.971523,2.23384,,
6/26/16,11:00,10.257548,4.494485,6.561446,7.796633,1.988778,,
6/26/16,11:10,10.139934,4.328135,6.376389,7.603763,1.756366,,
6/26/16,11:20,9.995418,4.151199,6.177769,7.394105,1.536865,,
6/26/16,11:30,9.824886,3.964895,5.967164,7.168943,1.330972,,
6/26/16,11:40,9.629651,3.770574,5.74511,6.929204,1.139932,,
6/26/16,11:50,9.410235,3.569707,5.513217,6.677091,0.965609,,
6/26/16,12:00,9.16832,3.363864,5.272752,6.413614,0.810491,,
6/26/16,12:10,8.905427,3.154692,5.025405,6.140185,0.67764,,
6/26/16,12:20,8.623683,2.943897,4.771606,5.858216,0.570565,,
6/26/16,12:30,8.323842,2.733219,4.513038,5.569118,0.493049,,
6/26/16,12:40,8.008127,2.52441,4.250991,5.274305,0.448923,,
6/26/16,12:50,7.678888,2.319212,3.986783,4.974694,0.441819,,
6/26/16,13:00,7.336799,2.119331,3.72223,4.672768,0.474906,,
6/26/16,13:10,6.984194,1.926423,3.45787,4.369526,0.550643,,
6/26/16,13:20,6.62348,1.742069,3.195665,4.066546,0.670568,,
6/26/16,13:30,6.255227,1.56776,2.937229,3.765488,0.835136,,
6/26/16,13:40,5.881854,1.40488,2.684695,3.468114,1.043619,,
6/26/16,13:50,5.505221,1.254691,2.439034,3.175806,1.294089,,
6/26/16,14:00,5.12789,1.118328,2.202601,2.891556,1.583474,,
6/26/16,14:10,4.750592,0.996785,1.977413,2.616967,1.907682,,
6/26/16,14:20,4.376093,0.890912,1.7659,2.354253,2.261795,,
6/26/16,14:30,4.007272,0.801415,1.569475,2.105713,2.640303,,
6/26/16,14:40,3.645278,0.728849,1.390642,1.873703,3.037375,,
6/26/16,14:50,3.293295,0.673629,1.231506,1.660261,3.447122,,
6/26/16,15:00,2.954586,0.636027,1.094303,1.46848,3.863865,,
6/26/16,15:10,2.630829,0.616184,0.98047,1.30028,4.282357,,
6/26/16,15:20,2.325542,0.614117,0.891987,1.157844,4.697957,,
6/26/16,15:30,2.041725,0.629728,0.830366,1.04319,5.106758,,
6/26/16,15:40,1.782814,0.662813,0.796861,0.958118,5.505639,,
6/26/16,15:50,1.550908,0.713077,0.792508,0.904166,5.892262,,
6/26/16,16:00,1.349352,0.780144,0.818811,0.882557,6.265011,,
6/26/16,16:10,1.181122,0.86357,0.876443,0.895413,6.622885,,
6/26/16,16:20,1.048132,0.962849,0.965327,0.94523,6.965363,,
6/26/16,16:30,0.952894,1.07743,1.085026,1.032187,7.29225,,
6/26/16,16:40,0.897311,1.206723,1.234473,1.155974,7.603523,,
6/26/16,16:50,0.882663,1.350106,1.413032,1.31583,7.899194,,
6/26/16,17:00,0.911569,1.506933,1.619046,1.51092,8.179191,,
6/26/16,17:10,0.985249,1.67654,1.850819,1.739038,8.443281,,
6/26/16,17:20,1.103962,1.858247,2.10644,1.998566,8.69102,,
6/26/16,17:30,1.267094,2.051358,2.383359,2.287311,8.921745,,
6/26/16,17:40,1.473216,2.255165,2.680302,2.602856,9.134595,,
6/26/16,17:50,1.721456,2.468945,2.994566,2.942617,9.328555,,
6/26/16,18:00,2.009511,2.691954,3.323864,3.304513,9.502518,,
6/26/16,18:10,2.334993,2.923431,3.665923,3.684624,9.655352,,
6/26/16,18:20,2.694572,3.162585,4.01792,4.080784,9.785966,,
6/26/16,18:30,3.086468,3.408594,4.378855,4.490298,9.893368,,
6/26/16,18:40,3.506975,3.660601,4.746063,4.910536,9.976705,,
6/26/16,18:50,3.952088,3.917707,5.117537,5.339668,10.035293,,
6/26/16,19:00,4.419976,4.178963,5.490733,5.773853,10.068629,,
6/26/16,19:10,4.906638,4.443373,5.86503,6.211446,10.076393,,
6/26/16,19:20,5.408841,4.709885,6.238016,6.650201,10.058439,,
6/26/16,19:30,5.92259,4.977391,6.607937,7.087944,10.014789,,
6/26/16,19:40,6.446546,5.244726,6.973064,7.522562,9.945627,,
6/26/16,19:50,6.976962,5.510674,7.331092,7.952669,9.851302,,
6/26/16,20:00,7.510164,5.773962,7.681486,8.374799,9.732337,,
6/26/16,20:10,8.045221,6.033277,8.021915,8.787595,9.589451,,
6/26/16,20:20,8.578656,6.287261,8.350636,9.188981,9.423586,,
6/26/16,20:30,9.107931,6.534532,8.665896,9.576869,9.235935,,
6/26/16,20:40,9.629698,6.773686,8.965463,9.949157,9.027966,,
6/26/16,20:50,10.143192,7.003314,9.248601,10.304309,8.80144,,
6/26/16,21:00,10.645066,7.222018,9.513119,10.639085,8.558407,,
6/26/16,21:10,11.132821,7.42842,9.757403,10.95205,8.301183,,
6/26/16,21:20,11.60318,7.621187,9.979596,11.241258,8.032302,,
6/26/16,21:30,12.055166,7.799043,10.17906,11.504881,7.754443,,
6/26/16,21:40,12.485464,7.960785,10.354203,11.741617,7.47034,,
6/26/16,21:50,12.890929,8.105307,10.504011,11.949222,7.182672,,
6/26/16,22:00,13.270463,8.23161,10.627689,12.126872,6.893953,,
6/26/16,22:10,13.621044,8.33882,10.724544,12.273594,6.606424,,
6/26/16,22:20,13.940486,8.426206,10.794585,12.388705,6.321967,,
6/26/16,22:30,14.226356,8.493189,10.837569,12.471818,6.042044,,
6/26/16,22:40,14.477842,8.539354,10.853683,12.522909,5.767672,,
6/26/16,22:50,14.692975,8.564458,10.843973,12.542028,5.499448,,
6/26/16,23:00,14.870339,8.568441,10.809948,12.530883,5.23761,,
6/26/16,23:10,15.009706,8.551424,10.752362,12.491914,4.982145,,
6/26/16,23:20,15.110299,8.513712,10.672106,12.425849,4.732933,,
6/26/16,23:30,15.172026,8.455795,10.570183,12.333915,4.489905,,
6/26/16,23:40,15.195147,8.378338,10.447682,12.216928,4.253219,,
6/26/16,23:50,15.18032,8.28218,10.30575,12.076514,4.02342,,
6/27/16,0:00,15.12848,8.168317,10.145563,11.913487,3.801575,,
6/27/16,0:10,15.040766,8.037896,9.968314,11.729731,3.589363,,
6/27/16,0:20,14.91876,7.892196,9.77519,11.525968,3.389119,,
6/27/16,0:30,14.763563,7.732615,9.567367,11.30384,3.203803,,
6/27/16,0:40,14.576999,7.560647,9.346008,11.065105,3.036915,,
6/27/16,0:50,14.360803,7.377868,9.112668,10.810265,2.892339,,
6/27/16,1:00,14.116758,7.185915,8.867709,10.541492,2.774144,,
6/27/16,1:10,13.846666,6.986462,8.61268,10.25917,2.686336,,
6/27/16,1:20,13.552329,6.781201,8.348777,9.965574,2.632604,,
6/27/16,1:30,13.235527,6.571826,8.077247,9.661047,2.616056,,
6/27/16,1:40,12.898023,6.360007,7.799405,9.348023,2.638983,,
6/27/16,1:50,12.541562,6.147376,7.516658,9.026906,2.702668,,
6/27/16,2:00,12.167886,5.935507,7.23051,8.700353,2.807253,,
6/27/16,2:10,11.778759,5.725904,6.942579,8.368928,2.951674,,
6/27/16,2:20,11.375986,5.519985,6.654597,8.035555,3.133676,,
6/27/16,2:30,10.961449,5.31907,6.368405,7.701026,3.349908,,
6/27/16,2:40,10.537132,5.124375,6.08594,7.368527,3.596074,,
6/27/16,2:50,10.10515,4.937,5.809217,7.039088,3.867157,,
6/27/16,3:00,9.667769,4.757928,5.540302,6.715541,4.157665,,
6/27/16,3:10,9.227422,4.588023,5.281273,6.400742,4.46191,,
6/27/16,3:20,8.786714,4.428025,5.034189,6.09597,4.774271,,
6/27/16,3:30,8.348415,4.278556,4.801421,5.804603,5.089445,,
6/27/16,3:40,7.915446,4.140118,4.584062,5.527931,5.402651,,
6/27/16,3:50,7.491556,4.013103,4.384247,5.269072,5.709785,,
6/27/16,4:00,7.078423,3.897797,4.203511,5.02917,6.00751,,
6/27/16,4:10,6.679925,3.794383,4.043158,4.810864,6.293285,,
6/27/16,4:20,6.299186,3.702956,3.904233,4.614992,6.565335,,
6/27/16,4:30,5.939241,3.623525,3.787497,4.443524,6.822565,,
6/27/16,4:40,5.602966,3.556023,3.693418,4.296872,7.064442,,
6/27/16,4:50,5.293018,3.500315,3.62216,4.176208,7.290847,,
6/27/16,5:00,5.011772,3.456207,3.573595,4.081457,7.501919,,
6/27/16,5:10,4.761261,3.423453,3.547315,4.012946,7.697909,,
6/27/16,5:20,4.543134,3.401757,3.542671,3.970123,7.879048,,
6/27/16,5:30,4.358618,3.390787,3.559027,3.952518,8.045446,,
6/27/16,5:40,4.208498,3.390172,3.595416,3.959886,8.197029,,
6/27/16,5:50,4.093105,3.399507,3.650419,3.99255,8.333505,,
6/27/16,6:00,4.012324,3.41836,3.722662,4.049025,8.454366,,
6/27/16,6:10,3.965614,3.446268,3.810809,4.127595,8.558926,,
6/27/16,6:20,3.95205,3.48274,3.913032,4.226422,8.646364,,
6/27/16,6:30,3.972863,3.527257,4.028126,4.343597,8.715794,,
6/27/16,6:40,4.02804,3.579269,4.154196,4.477189,8.766326,,
6/27/16,6:50,4.115411,3.638195,4.290186,4.625282,8.797126,,
6/27/16,7:00,4.23258,3.703421,4.434234,4.78601,8.807465,,
6/27/16,7:10,4.377262,3.774298,4.585464,4.957577,8.796752,,
6/27/16,7:20,4.546358,3.85014,4.742089,5.138261,8.764553,,
6/27/16,7:30,4.737447,3.930221,4.903384,5.326425,8.710595,,
6/27/16,7:40,4.948284,4.013777,5.067618,5.520815,8.634763,,
6/27/16,7:50,5.17565,4.100003,5.23415,5.719285,8.537088,,
6/27/16,8:00,5.41744,4.188056,5.401252,5.92066,8.417743,,
6/27/16,8:10,5.67133,4.277055,5.568005,6.123465,8.277039,,
6/27/16,8:20,5.935541,4.366084,5.733453,6.32621,8.115432,,
6/27/16,8:30,6.207077,4.454199,5.895784,6.527369,7.933539,,
6/27/16,8:40,6.484302,4.54043,6.054213,6.725366,7.732165,,
6/27/16,8:50,6.765194,4.623791,6.206852,6.918562,7.512331,,
6/27/16,9:00,7.0482,4.703286,6.352798,7.105258,7.275305,,
6/27/16,9:10,7.330351,4.777921,6.49014,7.283703,7.022628,,
6/27/16,9:20,7.610018,4.846711,6.617894,7.452108,6.756121,,
6/27/16,9:30,7.885036,4.908695,6.734229,7.608676,6.477878,,
6/27/16,9:40,8.153588,4.962947,6.838165,7.751631,6.190234,,
6/27/16,9:50,8.412466,5.008587,6.928084,7.879262,5.895709,,
6/27/16,10:00,8.659715,5.044797,7.003125,7.989958,5.596925,,
6/27/16,10:10,8.893258,5.070829,7.062032,8.082255,5.296514,,
6/27/16,10:20,9.109875,5.086025,7.104163,8.154977,4.997006,,
6/27/16,10:30,9.307541,5.08982,7.128748,8.20683,4.700721,,
6/27/16,10:40,9.483924,5.081759,7.135449,8.237146,4.409674,,
6/27/16,10:50,9.637066,5.061504,7.124249,8.24541,4.125498,,
6/27/16,11:00,9.764477,5.028844,7.095312,8.232634,3.849403,,
6/27/16,11:10,9.864692,4.9837,7.048772,8.199623,3.582174,,
6/27/16,11:20,9.936281,4.926131,6.985203,8.146629,3.324214,,
6/27/16,11:30,9.978197,4.856337,6.904984,8.073974,3.075626,,
6/27/16,11:40,9.989618,4.774659,6.809122,7.98256,2.83634,,
6/27/16,11:50,9.972818,4.681576,6.698355,7.873101,2.606265,,
6/27/16,12:00,9.929367,4.577707,6.573413,7.746323,2.385455,,
6/27/16,12:10,9.859462,4.463799,6.435739,7.603725,2.174275,,
6/27/16,12:20,9.76396,4.340724,6.286192,7.446243,1.973552,,
6/27/16,12:30,9.643642,4.209468,6.125569,7.274763,1.78469,,
6/27/16,12:40,9.499605,4.071117,5.955492,7.091081,1.60973,,
6/27/16,12:50,9.333127,3.92685,5.776764,6.896131,1.451361,,
6/27/16,13:00,9.145629,3.77792,5.590114,6.691114,1.312862,,
6/27/16,13:10,8.93863,3.625641,5.397204,6.476841,1.197973,,
6/27/16,13:20,8.713711,3.471373,5.198411,6.25521,1.110722,,
6/27/16,13:30,8.472481,3.316503,4.995429,6.027015,1.055195,,
6/27/16,13:40,8.216105,3.162433,4.788971,5.793002,1.035278,,
6/27/16,13:50,7.94705,3.010559,4.579763,5.555141,1.054399,,
6/27/16,14:00,7.666463,2.862257,4.369647,5.314237,1.115271,,
6/27/16,14:10,7.375889,2.718871,4.159483,5.071551,1.219674,,
6/27/16,14:20,7.076857,2.581694,3.950226,4.828006,1.36829,,
6/27/16,14:30,6.770898,2.45196,3.743991,4.585872,1.560601,,
6/27/16,14:40,6.459565,2.330828,3.541607,4.346283,1.794863,,
6/27/16,14:50,6.144467,2.219375,3.345389,4.110512,2.068159,,
6/27/16,15:00,5.827292,2.118588,3.156727,3.881161,2.376524,,
6/27/16,15:10,5.509299,2.029355,2.97715,3.65974,2.715137,,
6/27/16,15:20,5.193501,1.952463,2.809154,3.448265,3.078553,,
6/27/16,15:30,4.881445,1.888592,2.654349,3.248511,3.460978,,
6/27/16,15:40,4.575383,1.838317,2.514434,3.063313,3.856535,,
6/27/16,15:50,4.277731,1.802105,2.391762,2.894487,4.259537,,
6/27/16,16:00,3.991063,1.780317,2.287716,2.743932,4.66471,,
6/27/16,16:10,3.718086,1.773213,2.204312,2.614227,5.067383,,
6/27/16,16:20,3.461611,1.780954,2.142848,2.50704,5.463612,,
6/27/16,16:30,3.224506,1.803607,2.104554,2.424137,5.850243,,
6/27/16,16:40,3.009302,1.84115,2.090591,2.366996,6.224915,,
6/27/16,16:50,2.819555,1.89348,2.102219,2.337106,6.586003,,
6/27/16,17:00,2.657585,1.960415,2.140678,2.335623,6.932512,,
6/27/16,17:10,2.525917,2.041704,2.20613,2.365502,7.26395,,
6/27/16,17:20,2.426826,2.137031,2.298395,2.427498,7.580167,,
6/27/16,17:30,2.362283,2.246023,2.416969,2.521787,7.881208,,
6/27/16,17:40,2.333901,2.368249,2.56104,2.647634,8.167168,,
6/27/16,17:50,2.343301,2.503231,2.729519,2.804632,8.438073,,
6/27/16,18:00,2.392333,2.650444,2.920742,2.991095,8.693798,,
6/27/16,18:10,2.481378,2.809321,3.133809,3.206142,8.934013,,
6/27/16,18:20,2.610266,2.979253,3.366736,3.447317,9.158166,,
6/27/16,18:30,2.778329,3.159589,3.617716,3.713431,9.365506,,
6/27/16,18:40,2.98444,3.349643,3.884876,4.001488,9.555113,,
6/27/16,18:50,3.227044,3.548685,4.166307,4.310183,9.725963,,
6/27/16,19:00,3.504215,3.755948,4.460097,4.636217,9.876988,,
6/27/16,19:10,3.813181,3.970622,4.764361,4.978339,10.007135,,
6/27/16,19:20,4.152478,4.191855,5.077258,5.333143,10.115424,,
6/27/16,19:30,4.518959,4.418751,5.396998,5.699539,10.200988,,
6/27/16,19:40,4.90984,4.650368,5.721846,6.074153,10.263095,,
6/27/16,19:50,5.322282,4.885718,6.050119,6.456086,10.301162,,
6/27/16,20:00,5.753436,5.123766,6.380173,6.842047,10.314758,,
6/27/16,20:10,6.200486,5.363431,6.710391,7.231292,10.30359,,
6/27/16,20:20,6.660678,5.603584,7.039168,7.620596,10.267503,,
6/27/16,20:30,7.131334,5.843056,7.364356,8.009283,10.206472,,
6/27/16,20:40,7.609862,6.080635,7.685396,8.394142,10.120607,,
6/27/16,20:50,8.093744,6.315073,8.00008,8.774457,10.010164,,
6/27/16,21:00,8.580527,6.545091,8.306702,9.147585,9.875575,,
6/27/16,21:10,9.067798,6.769388,8.603513,9.510884,9.717474,,
6/27/16,21:20,9.553163,6.986645,8.888735,9.863433,9.536732,,
6/27/16,21:30,10.03422,7.19554,9.160569,10.201941,9.334491,,
6/27/16,21:40,10.508537,7.394753,9.417215,10.525337,9.112185,,
6/27/16,21:50,10.973632,7.582979,9.656902,10.830393,8.871541,,
6/27/16,22:00,11.426233,7.758945,9.877917,11.115957,8.614569,,
6/27/16,22:10,11.865235,7.921417,10.078636,11.379015,8.343517,,
6/27/16,22:20,12.287233,8.069215,10.257563,11.618449,8.060809,,
6/27/16,22:30,12.689547,8.201231,10.41336,11.831654,7.768957,,
6/27/16,22:40,13.069497,8.316437,10.54488,12.017688,7.470459,,
6/27/16,22:50,13.42444,8.413903,10.651191,12.174541,7.167693,,
6/27/16,23:00,13.751818,8.492806,10.731489,12.301582,6.862811,,
6/27/16,23:10,14.049204,8.552446,10.785594,12.397542,6.557656,,
6/27/16,23:20,14.31436,8.592255,10.813159,12.462185,6.253698,,
6/27/16,23:30,14.545283,8.611806,10.814347,12.495059,5.95201,,
6/27/16,23:40,14.740255,8.610824,10.790258,12.496616,5.653289,,
6/27/16,23:50,14.89788,8.589188,10.741542,12.46915,5.357916,,
6/28/16,0:00,15.017117,8.546941,10.668855,12.413607,5.066056,,
6/28/16,0:10,15.097296,8.484289,10.572823,12.330722,4.7778,,
6/28/16,0:20,15.138126,8.401602,10.454699,12.221397,4.493318,,
6/28/16,0:30,15.139897,8.299414,10.315362,12.086674,4.213029,,
6/28/16,0:40,15.104542,8.178419,10.155899,11.927698,3.937757,,
6/28/16,0:50,15.033063,8.039461,9.977433,11.745687,3.668862,,
6/28/16,1:00,14.926415,7.883532,9.781105,11.541904,3.408331,,
6/28/16,1:10,14.785506,7.711761,9.567687,11.317634,3.158808,,
6/28/16,1:20,14.612166,7.525398,9.339031,11.074165,2.923573,,
6/28/16,1:30,14.407673,7.325807,9.095917,10.812775,2.706446,,
6/28/16,1:40,14.17319,7.114446,8.839463,10.534732,2.511631,,
6/28/16,1:50,13.91115,6.892856,8.570788,10.241295,2.343515,,
6/28/16,2:00,13.622846,6.662642,8.291029,9.933725,2.206418,,
6/28/16,2:10,13.309396,6.425456,8.000865,9.613295,2.104334,,
6/28/16,2:20,12.973519,6.182982,7.702502,9.281321,2.040664,,
6/28/16,2:30,12.616346,5.936915,7.396768,8.939171,2.017979,,
6/28/16,2:40,12.238855,5.688946,7.085066,8.587694,2.037826,,
6/28/16,2:50,11.843957,5.440746,6.768914,8.229644,2.100584,,
6/28/16,3:00,11.432687,5.19395,6.449411,7.866108,2.205407,,
6/28/16,3:10,11.006752,4.950138,6.129402,7.498897,2.35023,,
6/28/16,3:20,10.567187,4.710829,5.810244,7.129967,2.531861,,
6/28/16,3:30,10.117378,4.47746,5.493944,6.761412,2.746139,,
6/28/16,3:40,9.658626,4.251383,5.182606,6.395459,2.988151,,
6/28/16,3:50,9.192336,4.033849,4.878399,6.034448,3.252484,,
6/28/16,4:00,8.722463,3.826006,4.583043,5.680804,3.533502,,
6/28/16,4:10,8.250782,3.628887,4.299737,5.337004,3.825623,,
6/28/16,4:20,7.779244,3.443412,4.030135,5.005538,4.123561,,
6/28/16,4:30,7.312356,3.270379,3.776301,4.688856,4.422549,,
6/28/16,4:40,6.852374,3.110468,3.540168,4.389328,4.718486,,
6/28/16,4:50,6.401705,2.964239,3.323487,4.109189,5.008042,,
6/28/16,5:00,5.965093,2.832134,3.127483,3.850492,5.288688,,
6/28/16,5:10,5.544987,2.714479,2.954103,3.615065,5.558669,,
6/28/16,5:20,5.144547,2.611487,2.804012,3.404473,5.816922,,
6/28/16,5:30,4.766194,2.523269,2.677932,3.219984,6.062955,,
6/28/16,5:40,4.41406,2.449831,2.576285,3.062304,6.296705,,
6/28/16,5:50,4.090084,2.391084,2.499091,2.932593,6.518375,,
6/28/16,6:00,3.796091,2.346853,2.44645,2.830849,6.728285,,
6/28/16,6:10,3.535014,2.316879,2.41779,2.757039,6.926739,,
6/28/16,6:20,3.307876,2.300827,2.41247,2.710823,7.113917,,
6/28/16,6:30,3.115506,2.298294,2.430102,2.691578,7.289807,,
6/28/16,6:40,2.959249,2.308815,2.469799,2.699121,7.454162,,
6/28/16,6:50,2.839013,2.331866,2.530317,2.733981,7.606504,,
6/28/16,7:00,2.754528,2.366874,2.610309,2.794791,7.746148,,
6/28/16,7:10,2.705534,2.413219,2.708363,2.879791,7.872246,,
6/28/16,7:20,2.69096,2.470239,2.822831,2.987555,7.983851,,
6/28/16,7:30,2.711395,2.537236,2.952646,3.116202,8.079975,,
6/28/16,7:40,2.766752,2.613477,3.096199,3.263694,8.159649,,
6/28/16,7:50,2.854934,2.6982,3.252088,3.428744,8.221969,,
6/28/16,8:00,2.974133,2.790614,3.418945,3.609387,8.266128,,
6/28/16,8:10,3.121755,2.889905,3.595436,3.803926,8.291437,,
6/28/16,8:20,3.295709,2.995234,3.780253,4.010362,8.297333,,
6/28/16,8:30,3.494064,3.105742,3.972099,4.227749,8.283371,,
6/28/16,8:40,3.713915,3.220554,4.169676,4.454166,8.249224,,
6/28/16,8:50,3.953358,3.338777,4.371333,4.688022,8.194674,,
6/28/16,9:00,4.210674,3.459504,4.576386,4.927313,8.119618,,
6/28/16,9:10,4.482916,3.581819,4.783107,5.171174,8.024077,,
6/28/16,9:20,4.768912,3.704797,4.99004,5.417518,7.908216,,
6/28/16,9:30,5.065688,3.827509,5.195671,5.664176,7.77238,,
6/28/16,9:40,5.371668,3.949026,5.398431,5.91011,7.617128,,
6/28/16,9:50,5.68531,4.068423,5.596702,6.153002,7.443269,,
6/28/16,10:00,6.00347,4.184785,5.788841,6.390879,7.251896,,
6/28/16,10:10,6.324999,4.297211,5.973198,6.621355,7.044401,,
6/28/16,10:20,6.646568,4.404823,6.147866,6.843155,6.822475,,
6/28/16,10:30,6.966335,4.506767,6.311855,7.053891,6.588084,,
6/28/16,10:40,7.282355,4.602228,6.463387,7.25131,6.343415,,
6/28/16,10:50,7.591061,4.69043,6.601107,7.434218,6.090808,,
6/28/16,11:00,7.890396,4.770646,6.723815,7.600593,5.832659,,
6/28/16,11:10,8.17823,4.842209,6.830496,7.748938,5.571314,,
6/28/16,11:20,8.451062,4.904514,6.920346,7.877788,5.308967,,
6/28/16,11:30,8.707308,4.957029,6.992782,7.986548,5.047558,,
6/28/16,11:40,8.943792,4.999302,7.047453,8.074258,4.7887,,
6/28/16,11:50,9.158809,5.030964,7.084196,8.14038,4.533634,,
6/28/16,12:00,9.35076,5.051741,7.103237,8.18497,4.28322,,
6/28/16,12:10,9.51741,5.061454,7.104897,8.208024,4.037978,,
6/28/16,12:20,9.658024,5.060026,7.090484,8.210105,3.798164,,
6/28/16,12:30,9.771217,5.047483,7.060862,8.193394,3.56389,,
6/28/16,12:40,9.856682,5.023961,7.01663,8.159014,3.335269,,
6/28/16,12:50,9.9143,4.9897,6.95861,8.107749,3.112577,,
6/28/16,13:00,9.944041,4.945051,6.887637,8.040487,2.896416,,
6/28/16,13:10,9.946535,4.890468,6.804575,7.958179,2.687854,,
6/28/16,13:20,9.922806,4.826512,6.710293,7.861631,2.48854,,
6/28/16,13:30,9.873995,4.75384,6.605646,7.752165,2.300765,,
6/28/16,13:40,9.801226,4.673204,6.491463,7.630602,2.127463,,
6/28/16,13:50,9.705594,4.585442,6.36876,7.497894,1.972157,,
6/28/16,14:00,9.58879,4.491472,6.237892,7.354955,1.838828,,
6/28/16,14:10,9.45183,4.392282,6.099811,7.202402,1.731739,,
6/28/16,14:20,9.296598,4.288922,5.95526,7.041615,1.655206,,
6/28/16,14:30,9.124276,4.182491,5.804994,6.873189,1.613341,,
6/28/16,14:40,8.935888,4.074128,5.649801,6.69798,1.609787,,
6/28/16,14:50,8.733383,3.964997,5.49052,6.516873,1.647464,,
6/28/16,15:00,8.517717,3.856283,5.32807,6.330812,1.728351,,
6/28/16,15:10,8.289722,3.749169,5.163743,6.140491,1.853313,,
6/28/16,15:20,8.051385,3.644836,4.998109,5.947688,2.022006,,
6/28/16,15:30,7.803131,3.54444,4.832695,5.753329,2.23284,,
6/28/16,15:40,7.547081,3.44911,4.668878,5.558799,2.483041,,
6/28/16,15:50,7.284186,3.359934,4.508159,5.365626,2.768766,,
6/28/16,16:00,7.01547,3.277946,4.352154,5.175154,3.085302,,
6/28/16,16:10,6.743485,3.204122,4.20257,4.989838,3.427299,,
6/28/16,16:20,6.469597,3.13937,4.061186,4.811264,3.789039,,
6/28/16,16:30,6.195359,3.08452,3.930024,4.641432,4.164719,,
6/28/16,16:40,5.923928,3.040323,3.81045,4.482397,4.548712,,
6/28/16,16:50,5.656818,3.007441,3.704461,4.335989,4.935806,,
6/28/16,17:00,5.39755,2.986446,3.613739,4.20475,5.321389,,
6/28/16,17:10,5.148437,2.977818,3.539841,4.09038,5.701583,,
6/28/16,17:20,4.911979,2.981939,3.484154,3.994717,6.073305,,
6/28/16,17:30,4.691932,2.999097,3.447869,3.919433,6.434275,,
6/28/16,17:40,4.490844,3.029482,3.431952,3.865918,6.782958,,
6/28/16,17:50,4.311329,3.07319,3.437472,3.835575,7.118461,,
6/28/16,18:00,4.156773,3.130224,3.46595,3.829318,7.440399,,
6/28/16,18:10,4.029431,3.200495,3.517613,3.849736,7.748738,,
6/28/16,18:20,3.931482,3.283827,3.592344,3.898038,8.043638,,
6/28/16,18:30,3.865266,3.379959,3.689922,3.974255,8.325306,,
6/28/16,18:40,3.832201,3.488548,3.809365,4.078055,8.593872,,
6/28/16,18:50,3.833653,3.609174,3.949922,4.208772,8.849298,,
6/28/16,19:00,3.870646,3.741347,4.110506,4.365436,9.091321,,
6/28/16,19:10,3.943481,3.884503,4.289865,4.546814,9.31943,,
6/28/16,19:20,4.052095,4.038017,4.486628,4.751455,9.532882,,
6/28/16,19:30,4.196209,4.2012,4.699701,4.977737,9.730731,,
6/28/16,19:40,4.374391,4.373307,4.926868,5.223917,9.911887,,
6/28/16,19:50,4.585521,4.553539,5.16693,5.488168,10.075173,,
6/28/16,20:00,4.827951,4.741044,5.418349,5.768621,10.21939,,
6/28/16,20:10,5.100245,4.934926,5.679594,6.063396,10.343369,,
6/28/16,20:20,5.399397,5.13424,5.949157,6.370619,10.446013,,
6/28/16,20:30,5.723581,5.338003,6.226008,6.688963,10.526324,,
6/28/16,20:40,6.07104,5.54519,6.507757,7.015564,10.583422,,
6/28/16,20:50,6.438246,5.754742,6.793379,7.349125,10.616543,,
6/28/16,21:00,6.823354,5.965563,7.081391,7.687845,10.625043,,
6/28/16,21:10,7.224652,6.176529,7.370282,8.029918,10.608391,,
6/28/16,21:20,7.638467,6.386488,7.658974,8.373508,10.566174,,
6/28/16,21:30,8.063124,6.594263,7.944906,8.716732,10.498104,,
6/28/16,21:40,8.496323,6.798659,8.226883,9.057646,10.40404,,
6/28/16,21:50,8.936498,6.998464,8.503166,9.394225,10.284017,,
6/28/16,22:00,9.379896,7.192456,8.77195,9.724362,10.138283,,
6/28/16,22:10,9.824889,7.379408,9.031374,10.045867,9.967344,,
6/28/16,22:20,10.269795,7.558094,9.279937,10.356479,9.771998,,
6/28/16,22:30,10.710662,7.727298,9.5149,10.653884,9.553365,,
6/28/16,22:40,11.145628,7.885821,9.734777,10.93574,9.312899,,
6/28/16,22:50,11.572688,8.032485,9.937709,11.199718,9.052375,,
6/28/16,23:00,11.987637,8.16615,10.121918,11.443536,8.773858,,
6/28/16,23:10,12.388293,8.285716,10.285747,11.665354,8.479638,,
6/28/16,23:20,12.771703,8.390138,10.427907,11.862403,8.17215,,
6/28/16,23:30,13.135462,8.478433,10.546612,12.033211,7.853871,,
6/28/16,23:40,13.475408,8.549696,10.641015,12.176152,7.527212,,
6/28/16,23:50,13.789257,8.603101,10.710253,12.289866,7.194416,,
6/29/16,0:00,14.074681,8.637923,10.753716,12.373286,6.857466,,
6/29/16,0:10,14.32815,8.65354,10.771049,12.425654,6.518019,,
6/29/16,0:20,14.547811,8.649444,10.762313,12.446531,6.17738,,
6/29/16,0:30,14.731877,8.625256,10.728035,12.436658,5.836511,,
